Orthogroup	gene_id	genome	Accession_number	db_source	structure_match_type	pident	qcovhsp	scovhsp	evalue	bitscore	afdb_available	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME
OG0002553	HIMB122_01429	HIMB122	A0A238K4J9	TrEMBL	Homologous structure reference	55.1	80.2	82.3	5.08e-51	172	TRUE	NA	NA	NA	NA	NA
OG0002553	HIMB1685_00436	HIMB1685	A0A0P1INE6	TrEMBL	Homologous structure reference	54.8	82.2	83.6	7.08e-48	164	TRUE	NA	NA	NA	NA	NA
OG0002553	HTCC1016_01107	HTCC1016	A0AAN0RIL9	TrEMBL	Homologous structure reference	54.5	97.5	99	4.04e-57	188	TRUE	NA	NA	NA	NA	NA
OG0002553	HIMB140_00430	HIMB140	A0A2T6KAD9	TrEMBL	Homologous structure reference	47.5	89.8	88.9	2.16e-46	160	TRUE	NA	NA	NA	NA	NA
OG0002554	HIMB1517_00315	HIMB1517	A0A0H4J0Z4	TrEMBL	Homologous structure reference	71.2	92.9	96.3	5.89e-17	75.9	TRUE	K09791	uncharacterized protein	COG2835	Trm112	Translation, ribosomal structure and biogenesis
OG0002554	HIMB1517_00315	HIMB1517	B6BUQ2	TrEMBL	Homologous structure reference	71.2	92.9	96.3	5.89e-17	75.9	TRUE	K09791	uncharacterized protein	COG2835	Trm112	Translation, ribosomal structure and biogenesis
OG0002554	LSUCC0261_01277	LSUCC0261	A0A367VRG5	TrEMBL	Homologous structure reference	68.6	89.5	82.3	4.49e-18	79	TRUE	K09791	uncharacterized protein	COG2835	Trm112	Translation, ribosomal structure and biogenesis
OG0002554	LSUCC0261_01277	LSUCC0261	A0A853L0Z7	TrEMBL	Homologous structure reference	68.6	89.5	82.3	4.49e-18	79	TRUE	K09791	uncharacterized protein	COG2835	Trm112	Translation, ribosomal structure and biogenesis
OG0002554	LSUCC0261_01277	LSUCC0261	A0A8I1M5H8	TrEMBL	Homologous structure reference	68.6	89.5	82.3	4.49e-18	79	TRUE	K09791	uncharacterized protein	COG2835	Trm112	Translation, ribosomal structure and biogenesis
OG0002555	HIMB123_00580	HIMB123	A0AA37T5A8	TrEMBL	Homologous structure reference	51.9	87.1	85.4	9.63e-38	135	TRUE	NA	NA	COG4891	NA	Function unknown
OG0002555	HIMB123_00580	HIMB123	A0A382ZAU6	TrEMBL	Homologous structure reference	45.1	89.7	84	3.68e-32	122	TRUE	NA	NA	COG4891	NA	Function unknown
OG0002555	HIMB123_00580	HIMB123	A0A975ENE4	TrEMBL	Homologous structure reference	43.5	84.5	81.4	3.8e-30	116	TRUE	NA	NA	COG4891	NA	Function unknown
OG0002555	HIMB123_00580	HIMB123	A0A315Z782	TrEMBL	Homologous structure reference	40.7	87.1	87.7	2.95e-25	103	TRUE	NA	NA	COG4891	NA	Function unknown
OG0002556	MiE-29_00449	MiE-29	A0A964V0F8	TrEMBL	Close sequence match	92.5	100	100	1.21e-57	182	TRUE	NA	NA	NA	NA	NA
OG0002557	AH-287-F15_00344	AH-287-F15	Q0AJL7	TrEMBL	Homologous structure reference	46.4	98.1	95.9	2.16e-84	266	TRUE	NA	NA	COG0463	WcaA	Cell wall/membrane/envelope biogenesis
OG0002557	AH-287-F15_00344	AH-287-F15	A0A9X7N6Z3	TrEMBL	Homologous structure reference	45.8	96.8	100	2.69e-84	265	TRUE	NA	NA	COG0463	WcaA	Cell wall/membrane/envelope biogenesis
OG0002557	AH-287-F15_00344	AH-287-F15	A0A063Y7R3	TrEMBL	Homologous structure reference	45.2	98.1	96.2	1.58e-84	266	TRUE	NA	NA	COG0463	WcaA	Cell wall/membrane/envelope biogenesis
OG0002557	AH-287-F15_00344	AH-287-F15	A0A9X8QI81	TrEMBL	Homologous structure reference	45.2	98.1	95.9	6.75e-89	277	TRUE	NA	NA	COG0463	WcaA	Cell wall/membrane/envelope biogenesis
OG0002558	MED602_00954	MED602	I0I6H9	TrEMBL	Homologous structure reference	59.7	92.3	84.4	6.91e-119	356	TRUE	K09007	GTP cyclohydrolase IB [EC:3.5.4.16]	COG1469	FolE2	Coenzyme transport and metabolism
OG0002558	MED602_00954	MED602	A0A2A2G8G6	TrEMBL	Homologous structure reference	59.7	81.9	89.6	1.33e-104	317	TRUE	K09007	GTP cyclohydrolase IB [EC:3.5.4.16]	COG1469	FolE2	Coenzyme transport and metabolism
OG0002558	MED602_00954	MED602	A0A2S8SX73	TrEMBL	Homologous structure reference	59.5	92.9	89.9	4.53e-117	350	TRUE	K09007	GTP cyclohydrolase IB [EC:3.5.4.16]	COG1469	FolE2	Coenzyme transport and metabolism
OG0002558	MED602_00954	MED602	A0A7C1FUD7	TrEMBL	Homologous structure reference	59.4	92.3	84.4	2.79e-118	354	TRUE	K09007	GTP cyclohydrolase IB [EC:3.5.4.16]	COG1469	FolE2	Coenzyme transport and metabolism
OG0002558	MED602_00954	MED602	A0A2N0VLN4	TrEMBL	Homologous structure reference	59.1	85.9	94	5.36e-104	316	TRUE	K09007	GTP cyclohydrolase IB [EC:3.5.4.16]	COG1469	FolE2	Coenzyme transport and metabolism
OG0002559	AG-390-M02_01015	AG-390-M02	A0A1J5MTV3	TrEMBL	Homologous structure reference	43.1	83	87.8	1.15e-51	177	TRUE	NA	NA	NA	NA	NA
OG0002559	AG-390-M02_01015	AG-390-M02	A0A1W6SKM4	TrEMBL	Homologous structure reference	37	90	91.6	1.39e-43	156	TRUE	NA	NA	NA	NA	NA
OG0002559	AG-390-M02_01015	AG-390-M02	A0A1I7I7Q1	TrEMBL	Homologous structure reference	36.5	90	91.6	2.19e-42	153	TRUE	NA	NA	NA	NA	NA
OG0002560	AG-343-E17_00298	AG-343-E17	A0A6C0RKC5	TrEMBL	Homologous structure reference	59	98.2	98.6	4.09e-169	491	TRUE	NA	NA	COG0615	TagD	Cell wall/membrane/envelope biogenesis
OG0002560	AG-912-A14_01120	AG-912-A14	A0A6M1SNN4	TrEMBL	Homologous structure reference	57.6	99.5	98.4	6.39e-166	482	TRUE	NA	NA	COG0615	TagD	Cell wall/membrane/envelope biogenesis
OG0002560	SAG-MED11_00644	SAG-MED11	D5V7H1	TrEMBL	Homologous structure reference	57.6	98.8	98.8	2.89e-167	486	TRUE	NA	NA	COG0615	TagD	Cell wall/membrane/envelope biogenesis
OG0002560	SAG-MED11_00644	SAG-MED11	A0AAW9DB91	TrEMBL	Homologous structure reference	57.4	98.8	98.6	1.44e-165	481	TRUE	NA	NA	COG0615	TagD	Cell wall/membrane/envelope biogenesis
OG0002561	AG-893-P02_00701	AG-893-P02	A0AAW8CQT3	TrEMBL	Homologous structure reference	48.7	89.4	92.7	6.4e-10	60.1	TRUE	NA	NA	NA	NA	NA
OG0002562	AG-919-L02_00187	AG-919-L02	A0A1F6BCN4	TrEMBL	Homologous structure reference	36.8	94.9	94.6	3.47e-44	160	TRUE	NA	NA	NA	NA	NA
OG0002562	ME-20_00215	ME-20	A0A5R9H2T7	TrEMBL	Homologous structure reference	35.4	100	97.6	1.67e-94	305	TRUE	NA	NA	COG4976	NA	General function prediction only
OG0002562	HIMB083_00205	HIMB083	A0A934WX85	TrEMBL	Homologous structure reference	34.1	86.6	87.4	5.77e-34	135	TRUE	NA	NA	NA	NA	NA
OG0002564	AG-917-D03_00182	AG-917-D03	A0A1B0Z1P6	TrEMBL	Homologous structure reference	57.1	100	100	5.84e-80	250	TRUE	NA	NA	NA	NA	NA
OG0002565	AG-911-G13_00549	AG-911-G13	T0J8U9	TrEMBL	Homologous structure reference	48	92.7	89.2	4.32e-22	92.8	TRUE	NA	NA	NA	NA	NA
OG0002565	AG-390-G23_01330	AG-390-G23	A0A1A8XWR1	TrEMBL	Homologous structure reference	43.8	95.5	86.8	2.36e-18	84	TRUE	NA	NA	NA	NA	NA
OG0002565	AG-911-G13_00549	AG-911-G13	A0A382M610	TrEMBL	Homologous structure reference	43.1	91.7	91.9	4.63e-19	85.1	TRUE	NA	NA	NA	NA	NA
OG0002565	AG-911-G13_00549	AG-911-G13	A0A382W3I1	TrEMBL	Homologous structure reference	43.1	91.7	80.3	2.7e-21	91.3	TRUE	NA	NA	NA	NA	NA
OG0002565	AG-365-L04_00303	AG-365-L04	A0A846QFI2	TrEMBL	Homologous structure reference	41.1	95.6	89.6	1.55e-18	84.3	TRUE	NA	NA	NA	NA	NA
OG0002567	AG-313-A04_00401	AG-313-A04	K1Z5Y1	TrEMBL	Homologous structure reference	34.9	92.7	93.3	1.64e-67	232	TRUE	NA	NA	NA	NA	NA
OG0002567	AG-899-O02_00417	AG-899-O02	A0A1F6TR14	TrEMBL	Homologous structure reference	31.9	80.4	83.4	5.75e-45	172	TRUE	NA	NA	NA	NA	NA
OG0002567	AG-313-A04_00401	AG-313-A04	A0A6L9EG86	TrEMBL	Homologous structure reference	30.8	94.7	96.5	1.09e-55	201	TRUE	NA	NA	NA	NA	NA
OG0002568	AG-897-G09_00941	AG-897-G09	A0A7K4NTR3	TrEMBL	Homologous structure reference	42.1	87.1	92.3	3.26e-102	324	TRUE	NA	NA	COG0535	SkfB	Cell cycle control, cell division, chromosome partitioning
OG0002568	AG-325-C18_00485	AG-325-C18	A0A172MB37	TrEMBL	Homologous structure reference	37.5	82.9	85.6	5.1e-77	259	TRUE	NA	NA	COG0535	SkfB	Cell cycle control, cell division, chromosome partitioning
OG0002568	AG-325-C18_00485	AG-325-C18	Q5SF97	TrEMBL	Homologous structure reference	37	83.9	86.6	3.25e-74	252	TRUE	NA	NA	COG0535	SkfB	Cell cycle control, cell division, chromosome partitioning
OG0002573	AG-920-L11_01258	AG-920-L11	A0A371J491	TrEMBL	Homologous structure reference	61.5	87.9	83	1.38e-42	146	TRUE	K07458	DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]	COG3727	Vsr	Replication, recombination and repair
OG0002573	AG-920-L11_01258	AG-920-L11	A0AAT9GHD0	TrEMBL	Homologous structure reference	58.3	85.6	81	2.55e-38	135	TRUE	K07458	DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]	COG3727	Vsr	Replication, recombination and repair
OG0002573	AG-920-L11_01258	AG-920-L11	A0A1N6IWQ7	TrEMBL	Homologous structure reference	57.7	83.3	83.5	2.75e-38	135	TRUE	K07458	DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]	COG3727	Vsr	Replication, recombination and repair
OG0002574	AG-919-O02_01069	AG-919-O02	A0A6H1Q0G7	TrEMBL	Homologous structure reference	49.5	100	100	1.8e-18	81.6	TRUE	NA	NA	NA	NA	NA
OG0002578	HTCC1002_00102	HTCC1002	Q1UZM7	TrEMBL	Close sequence match	100	100	100	5.98e-136	388	TRUE	NA	NA	COG2378	YobV	Transcription
OG0002579	AG-337-G11_00260	AG-337-G11	A0A1W1V8M3	TrEMBL	Homologous structure reference	32.9	92.2	85.9	4.51e-32	130	TRUE	NA	NA	NA	NA	NA
OG0002579	AG-911-G13_00595	AG-911-G13	A0A6J5LJS2	TrEMBL	Homologous structure reference	32	93	95	1.62e-32	129	TRUE	NA	NA	NA	NA	NA
OG0002579	HIMB1527_01096	HIMB1527	A0A5B7ZWB2	TrEMBL	Homologous structure reference	31.6	90	84.9	4.23e-13	79	TRUE	NA	NA	NA	NA	NA
OG0002579	HTCC1040_00677	HTCC1040	A0A158B8C6	TrEMBL	Homologous structure reference	30.7	89.7	94.2	7.21e-24	107	TRUE	NA	NA	NA	NA	NA
OG0002579	HIMB1527_01096	HIMB1527	A0A839SJQ6	TrEMBL	Homologous structure reference	30.6	90	96	6.27e-24	108	TRUE	NA	NA	NA	NA	NA
OG0002580	Uisw_113_00147	Uisw_113	A0A381UAP1	TrEMBL	Homologous structure reference	38.6	89.7	89.3	2.01e-25	107	TRUE	NA	NA	COG0406	PhoE	Carbohydrate transport and metabolism
OG0002580	Uisw_113_00147	Uisw_113	A0A265NDP4	TrEMBL	Homologous structure reference	37.5	90.3	94.5	1.51e-21	96.7	TRUE	NA	NA	COG0406	PhoE	Carbohydrate transport and metabolism
OG0002580	AG-337-G04_00420	AG-337-G04	A0AAX3WSI2	TrEMBL	Homologous structure reference	37.1	86.8	90.3	2.46e-19	91.3	TRUE	NA	NA	COG0406	PhoE	Carbohydrate transport and metabolism
OG0002581	AG-899-N21_00612	AG-899-N21	A0A0C1UQY1	TrEMBL	Homologous structure reference	38.6	99.2	96.1	8.32e-50	174	TRUE	K08097	phosphosulfolactate synthase [EC:4.4.1.19]	COG1809	ComA	Coenzyme transport and metabolism
OG0002581	AG-896-F06_01387	AG-896-F06	A0A521D537	TrEMBL	Homologous structure reference	38.1	99.2	98.2	5.48e-46	164	TRUE	NA	NA	COG1809	ComA	Coenzyme transport and metabolism
OG0002581	AG-461-L09_00212	AG-461-L09	A0A933GKJ1	TrEMBL	Homologous structure reference	37.7	99.6	96.4	5.08e-45	162	TRUE	K08097	phosphosulfolactate synthase [EC:4.4.1.19]	COG1809	ComA	Coenzyme transport and metabolism
OG0002581	AG-896-F06_01387	AG-896-F06	A0A521ER66	TrEMBL	Homologous structure reference	37.7	99.2	98.2	1.21e-44	161	TRUE	NA	NA	COG1809	ComA	Coenzyme transport and metabolism
OG0002581	AG-896-F06_01387	AG-896-F06	A0A6M1TD27	TrEMBL	Homologous structure reference	37.5	99.2	98.2	2.17e-45	163	TRUE	NA	NA	COG1809	ComA	Coenzyme transport and metabolism
OG0002582	AG-461-L09_00209	AG-461-L09	A0ABD6HF29	TrEMBL	Homologous structure reference	50.8	90.2	89.7	9.03e-93	285	TRUE	NA	NA	NA	NA	NA
OG0002582	AG-461-L09_00209	AG-461-L09	B9K3P3	TrEMBL	Homologous structure reference	50.6	89.9	98.1	1.54e-92	284	TRUE	NA	NA	NA	NA	NA
OG0002582	AG-899-N21_00609	AG-899-N21	A0A382G0S6	TrEMBL	Homologous structure reference	48.3	91.3	95.3	1.06e-85	267	TRUE	NA	NA	COG1082	YcjR	Carbohydrate transport and metabolism
OG0002584	AG-337-G06_01069	AG-337-G06	A0A1M6RQC6	TrEMBL	Homologous structure reference	48.3	98.3	99.4	7.51e-109	331	TRUE	NA	NA	COG0500	SmtA	Secondary metabolites biosynthesis, transport and catabolism
OG0002584	AG-895-F07_00346	AG-895-F07	A0A1T5CT72	TrEMBL	Homologous structure reference	48	98.3	99.4	1.86e-109	333	TRUE	NA	NA	COG0500	SmtA	Secondary metabolites biosynthesis, transport and catabolism
OG0002584	AG-891-J04_00019	AG-891-J04	A0A1I6JCA1	TrEMBL	Homologous structure reference	48	98.3	99.4	5.3e-109	332	TRUE	NA	NA	COG0500	SmtA	Secondary metabolites biosynthesis, transport and catabolism
OG0002584	AG-461-P14_00941	AG-461-P14	A0A381PTX5	TrEMBL	Homologous structure reference	47.5	96.9	98.6	2.87e-84	263	TRUE	NA	NA	COG2226	UbiE	Coenzyme transport and metabolism
OG0002584	AG-426-I21_01014	AG-426-I21	A0A3S8R4L0	TrEMBL	Homologous structure reference	47.1	98.3	99.4	4.63e-110	334	TRUE	NA	NA	COG0500	SmtA	Secondary metabolites biosynthesis, transport and catabolism
OG0002589	SAG-MED08_00183	SAG-MED08	A0A1G2EMY8	TrEMBL	Homologous structure reference	41.8	93	93.3	3.28e-60	204	TRUE	NA	NA	NA	NA	NA
OG0002589	SAG-MED08_00183	SAG-MED08	A0A1G2ETQ8	TrEMBL	Homologous structure reference	41.8	93	93.3	3.28e-60	204	TRUE	NA	NA	NA	NA	NA
OG0002589	AG-920-I23_00512	AG-920-I23	A0A1G2E3L5	TrEMBL	Homologous structure reference	39.3	96.9	90.5	9.05e-69	225	TRUE	NA	NA	COG0220	TrmB	Translation, ribosomal structure and biogenesis
OG0002589	AG-920-I23_00512	AG-920-I23	A0A1G2EI37	TrEMBL	Homologous structure reference	39.3	96.9	90.5	9.05e-69	225	TRUE	NA	NA	COG0220	TrmB	Translation, ribosomal structure and biogenesis
OG0002589	AG-920-I23_00512	AG-920-I23	A0A1G2EP93	TrEMBL	Homologous structure reference	37.5	96.2	91.9	2.41e-61	206	TRUE	NA	NA	COG0220	TrmB	Translation, ribosomal structure and biogenesis
OG0002590	AG-896-A02_01221	AG-896-A02	A0AA96JRP7	TrEMBL	Homologous structure reference	32.5	82.4	93.5	1.61e-33	137	TRUE	NA	NA	NA	NA	NA
OG0002592	AG-447-M05_01305	AG-447-M05	A0A7D9D144	TrEMBL	Homologous structure reference	44	89.5	88.2	1.58e-157	477	TRUE	NA	NA	COG0367	AsnB	Amino acid transport and metabolism
OG0002592	AG-447-M05_01305	AG-447-M05	A0A0S8K490	TrEMBL	Homologous structure reference	44	86.7	85.7	4.79e-150	457	TRUE	NA	NA	COG0367	AsnB	Amino acid transport and metabolism
OG0002592	AG-447-M05_01305	AG-447-M05	A0A833NXQ1	TrEMBL	Homologous structure reference	42.1	84.2	83.2	1.39e-133	415	TRUE	NA	NA	COG0367	AsnB	Amino acid transport and metabolism
OG0002592	AG-447-M05_01305	AG-447-M05	A0A1F7RZ46	TrEMBL	Homologous structure reference	41.4	86.7	86	6.38e-138	426	TRUE	NA	NA	COG0367	AsnB	Amino acid transport and metabolism
OG0002594	AH-324-J07_01256	AH-324-J07	A0A655AIX1	TrEMBL	Homologous structure reference	65.4	83.9	100	9.47e-23	92.8	TRUE	NA	NA	NA	NA	NA
OG0002594	AG-894-B06_01287	AG-894-B06	A0A2V0Q4D8	TrEMBL	Homologous structure reference	54.1	80.4	91.7	1.39e-22	95.5	TRUE	NA	NA	NA	NA	NA
OG0002594	AG-895-F07_01327	AG-895-F07	A0A0M2HLW2	TrEMBL	Homologous structure reference	50.9	94.8	100	4.4e-21	90.5	TRUE	NA	NA	NA	NA	NA
OG0002595	AG-896-K10_00203	AG-896-K10	A0A942E2N3	TrEMBL	Homologous structure reference	61.3	84.7	98.2	2.32e-44	150	TRUE	NA	NA	NA	NA	NA
OG0002595	AG-891-C15_00192	AG-891-C15	A0A347UJB1	TrEMBL	Homologous structure reference	61.3	84	82.7	4.88e-41	142	TRUE	NA	NA	NA	NA	NA
OG0002595	AG-359-O11_00350	AG-359-O11	A0A850QD59	TrEMBL	Homologous structure reference	60	85.5	88.4	1.12e-43	149	TRUE	NA	NA	NA	NA	NA
OG0002596	NP1_01446	NP1	A0A6H1Q4E0	TrEMBL	Close sequence match	100	100	100	2.05e-62	193	TRUE	NA	NA	NA	NA	NA
OG0002597	HTCC7217_00421	HTCC7217	A0A075H041	TrEMBL	Homologous structure reference	45.5	97.9	94.1	1.77e-109	340	TRUE	NA	NA	NA	NA	NA
OG0002597	AG-892-L17_00668	AG-892-L17	A0A075GAB3	TrEMBL	Homologous structure reference	45.4	97.2	92.7	2.97e-112	347	TRUE	NA	NA	NA	NA	NA
OG0002597	AG-892-L17_00668	AG-892-L17	A0A2S2KU52	TrEMBL	Homologous structure reference	45.3	97.2	94.3	3.12e-107	334	TRUE	NA	NA	NA	NA	NA
OG0002597	AG-390-M02_00783	AG-390-M02	A0A7K4NT30	TrEMBL	Homologous structure reference	45	98.4	94.4	1.84e-115	355	TRUE	NA	NA	NA	NA	NA
OG0002597	HTCC7217_00421	HTCC7217	A0A382E676	TrEMBL	Homologous structure reference	44.8	93.8	94.5	1.46e-105	329	TRUE	NA	NA	NA	NA	NA
OG0002598	AG-447-K11_00895	AG-447-K11	A0A6N7QXJ3	TrEMBL	Homologous structure reference	31.5	91.9	93.8	7.41e-32	134	TRUE	NA	NA	NA	NA	NA
OG0002599	NP1_00780	NP1	A0A6H1Q3H5	TrEMBL	Close sequence match	100	100	100	0	1347	TRUE	NA	NA	NA	NA	NA
OG0002603	HIMB1437_00464	HIMB1437	A0AAE6IVG4	TrEMBL	Homologous structure reference	63.4	93.9	97.5	2.11e-162	468	TRUE	NA	NA	COG1403	McrA	Defense mechanisms
OG0002603	AG-447-M05_00267	AG-447-M05	A0A6P0CGG8	TrEMBL	Homologous structure reference	63.1	100	94.2	2.83e-22	90.1	TRUE	NA	NA	COG1403	McrA	Defense mechanisms
OG0002603	HIMB1437_00464	HIMB1437	A0A0F9B0P9	TrEMBL	Homologous structure reference	62.2	95.2	86.9	1.06e-162	471	TRUE	NA	NA	COG1403	McrA	Defense mechanisms
OG0002603	HIMB1437_00464	HIMB1437	G5HBD2	TrEMBL	Homologous structure reference	60.3	95.7	99.4	7.92e-158	457	TRUE	NA	NA	COG1403	McrA	Defense mechanisms
OG0002604	AG-919-F03_00539	AG-919-F03	A0A388TK03	TrEMBL	Homologous structure reference	40.5	99.4	86.1	4.35e-62	210	TRUE	NA	NA	NA	NA	NA
OG0002604	AG-909-A17_00079	AG-909-A17	A0A0F5JGD7	TrEMBL	Homologous structure reference	38.5	85.1	98.7	1.65e-53	187	TRUE	NA	NA	NA	NA	NA
OG0002604	AG-909-A17_00079	AG-909-A17	A0A0J6CHL0	TrEMBL	Homologous structure reference	38.5	85.1	98.7	1.65e-53	187	TRUE	NA	NA	NA	NA	NA
OG0002604	AG-905-A07_00947	AG-905-A07	A0A1F4S5S8	TrEMBL	Homologous structure reference	37.4	98.5	99	2.48e-51	181	TRUE	NA	NA	NA	NA	NA
OG0002605	ME-31_00033	ME-31	A0A845SDH5	TrEMBL	Close sequence match	97	100	100	0	1050	TRUE	K01638	malate synthase [EC:2.3.3.9]	COG2225	AceB	Energy production and conversion
OG0002607	HIMB2187_00883	HIMB2187	S2ENY5	TrEMBL	Homologous structure reference	38.3	85.3	87.9	6.33e-15	76.6	TRUE	NA	NA	COG1673	NA	General function prediction only
OG0002609	NP1_01481	NP1	A0A6H1Q413	TrEMBL	Close sequence match	100	100	100	0	1053	TRUE	NA	NA	NA	NA	NA
OG0002610	NP1_01482	NP1	A0A6H1Q657	TrEMBL	Close sequence match	100	100	100	0	1825	TRUE	NA	NA	NA	NA	NA
OG0002612	NP1_01456	NP1	A0A6H1Q5R7	TrEMBL	Close sequence match	100	100	100	1.14e-291	802	TRUE	NA	NA	COG0711	AtpF	Energy production and conversion
OG0002613	NP1_01453	NP1	A0A6H1Q3N5	TrEMBL	Close sequence match	100	100	100	2.76e-127	365	TRUE	NA	NA	NA	NA	NA
OG0002614	NP1_01452	NP1	A0A6H1Q427	TrEMBL	Close sequence match	100	100	100	1.85e-59	186	TRUE	NA	NA	NA	NA	NA
OG0002615	NP1_01449	NP1	A0A6H1Q629	TrEMBL	Close sequence match	100	100	100	4.06e-54	172	TRUE	NA	NA	NA	NA	NA
OG0002616	AG-426-G09_01010	AG-426-G09	A0A3M8D8H7	TrEMBL	Homologous structure reference	43.4	85.7	85.6	2.12e-227	691	TRUE	NA	NA	COG1061	SSL2	Transcription
OG0002616	AG-426-G09_01010	AG-426-G09	Q1PVL5	TrEMBL	Homologous structure reference	41.9	85.7	85.7	3.3e-219	669	TRUE	NA	NA	COG1061	SSL2	Transcription
OG0002616	AG-426-G09_01010	AG-426-G09	A0A512RIL2	TrEMBL	Homologous structure reference	41.9	85.7	85.7	6.33e-216	660	TRUE	NA	NA	COG1061	SSL2	Transcription
OG0002617	HIMB1509_00813	HIMB1509	A0A1S6IXM2	TrEMBL	Homologous structure reference	42.5	99.8	99.7	2.28e-158	479	TRUE	NA	NA	NA	NA	NA
OG0002617	HIMB1509_00813	HIMB1509	A0A951UD16	TrEMBL	Homologous structure reference	42.3	98.9	98.1	4.74e-155	471	TRUE	NA	NA	NA	NA	NA
OG0002617	AG-917-C11_00914	AG-917-C11	W9V2M7	TrEMBL	Homologous structure reference	42.1	99.1	98.5	7.84e-137	422	TRUE	NA	NA	NA	NA	NA
OG0002618	HTCC1040_00861	HTCC1040	A0A369KVS8	TrEMBL	Homologous structure reference	49.1	94.6	91.3	1.14e-101	312	TRUE	K20151	alpha(1,3/1,4) fucosyltransferase [EC:2.4.1.65 2.4.1.152]	NA	NA	NA
OG0002618	HTCC1040_00861	HTCC1040	Q8DGK2	TrEMBL	Homologous structure reference	45.1	97	91.3	9.95e-95	294	TRUE	K20151	alpha(1,3/1,4) fucosyltransferase [EC:2.4.1.65 2.4.1.152]	NA	NA	NA
OG0002618	HTCC1040_00861	HTCC1040	A0A7Z1GRG8	TrEMBL	Homologous structure reference	38.6	95.8	95.5	8.49e-66	220	TRUE	K20151	alpha(1,3/1,4) fucosyltransferase [EC:2.4.1.65 2.4.1.152]	NA	NA	NA
OG0002619	AG-917-D14_00770	AG-917-D14	E7C7E4	TrEMBL	Homologous structure reference	70.1	97.5	95.1	7.03e-31	112	TRUE	NA	NA	NA	NA	NA
OG0002619	AG-917-D14_00770	AG-917-D14	D6PJT2	TrEMBL	Homologous structure reference	68.4	100	100	4e-32	115	TRUE	NA	NA	NA	NA	NA
OG0002620	AG-439-E23_00769	AG-439-E23	A0A382CPE5	TrEMBL	Homologous structure reference	75.5	100	100	2.8e-47	155	TRUE	NA	NA	COG1359	YgiN	Energy production and conversion
OG0002620	CPC289_00855	CPC289	N1MM41	TrEMBL	Homologous structure reference	47.2	89.9	86.9	1.07e-12	68.2	TRUE	NA	NA	COG1359	YgiN	Energy production and conversion
OG0002621	AG-447-M05_01127	AG-447-M05	A0A6J5ZJN3	TrEMBL	Homologous structure reference	41.6	97	94.9	1.29e-55	187	TRUE	NA	NA	NA	NA	NA
OG0002621	AG-901-G03_00785	AG-901-G03	A0A8I1X2P5	TrEMBL	Homologous structure reference	40.8	97.9	98.3	3.48e-54	183	TRUE	NA	NA	NA	NA	NA
OG0002621	AG-901-G03_00785	AG-901-G03	A0A0L6JNT9	TrEMBL	Homologous structure reference	40.6	97.9	99.1	1.34e-45	161	TRUE	NA	NA	NA	NA	NA
OG0002621	AG-447-M05_01127	AG-447-M05	A0A382A9H8	TrEMBL	Homologous structure reference	40.4	97.9	98.7	3.98e-50	172	TRUE	NA	NA	NA	NA	NA
OG0002622	AG-920-L07_00304	AG-920-L07	A0A382STH5	TrEMBL	Homologous structure reference	45	99	100	1.94e-53	179	TRUE	NA	NA	COG2226	UbiE	Coenzyme transport and metabolism
OG0002624	AG-447-N21_01013	AG-447-N21	A0A381XDQ7	TrEMBL	Homologous structure reference	65.2	100	100	7.97e-28	105	TRUE	NA	NA	NA	NA	NA
OG0002624	HTCC9565_00965	HTCC9565	Q1UZV5	TrEMBL	Homologous structure reference	46.3	90.4	88	2.15e-06	50.4	TRUE	NA	NA	NA	NA	NA
OG0002624	HTCC9565_00965	HTCC9565	Q4FLB2	TrEMBL	Homologous structure reference	46.3	90.4	88	2.15e-06	50.4	TRUE	NA	NA	NA	NA	NA
OG0002625	Uisw_090_00917	Uisw_090	A0A7T7WI35	TrEMBL	Homologous structure reference	38.5	94.6	95.5	1.2e-77	254	TRUE	NA	NA	NA	NA	NA
OG0002625	Uisw_090_00917	Uisw_090	A0A3Q8XG36	TrEMBL	Homologous structure reference	38.2	96.2	97.1	4.81e-80	260	TRUE	NA	NA	NA	NA	NA
OG0002625	Uisw_090_00917	Uisw_090	A0A1H1S7W5	TrEMBL	Homologous structure reference	37.7	95.9	93.1	2.76e-76	251	TRUE	NA	NA	NA	NA	NA
OG0002625	Uisw_090_00917	Uisw_090	A0AA43Z7F4	TrEMBL	Homologous structure reference	37.5	94.6	88.9	4.63e-71	238	TRUE	NA	NA	NA	NA	NA
OG0002625	Uisw_090_00917	Uisw_090	A0A1I4BLT0	TrEMBL	Homologous structure reference	37.3	94.6	88.9	4.63e-71	238	TRUE	NA	NA	NA	NA	NA
OG0002628	SAG-MED22_00956	SAG-MED22	I3CHP3	TrEMBL	Homologous structure reference	42.5	97.9	97.4	1.98e-116	355	TRUE	NA	NA	COG4946	NA	Function unknown
OG0002628	SAG-MED22_00956	SAG-MED22	A0A2N9YEN1	TrEMBL	Homologous structure reference	41.5	97.9	97.4	8.28e-113	346	TRUE	NA	NA	COG4946	NA	Function unknown
