Orthogroup	gene_id	genome	Accession_number	db_source	pident	qcovhsp	scovhsp	evalue	bitscore	afdb_available	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME
OG0001206	NP1_01218	NP1	A0A6H1Q4P9	TrEMBL	100	100	100	0	889	TRUE	NA	NA	COG4796	HofQ	Intracellular trafficking, secretion, and vesicular transport
OG0001207	HTCC1002_00058	HTCC1002	Q1UZS4	TrEMBL	100	100	100	4.59e-58	189	TRUE	NA	NA	COG1357	DotG	Intracellular trafficking, secretion, and vesicular transport
OG0001207	HTCC1040_01042	HTCC1040	Q4FLE5	TrEMBL	100	100	100	9.91e-58	188	TRUE	NA	NA	COG1357	DotG	Intracellular trafficking, secretion, and vesicular transport
OG0001207	NP1_00033	NP1	A0A6H1Q1F8	TrEMBL	99.4	100	93.2	3.49e-42	148	TRUE	NA	NA	COG1357	DotG	Intracellular trafficking, secretion, and vesicular transport
OG0001208	NP1_01215	NP1	A0A6H1Q4A5	TrEMBL	100	100	100	0	1393	TRUE	K02662	type IV pilus assembly protein PilM	COG4972	GspL/PilM	Cell motility
OG0001208	HTCC1062_00066	HTCC1062	Q4FPL4	TrEMBL	100	100	100	0	1385	TRUE	K02662	type IV pilus assembly protein PilM	COG4972	GspL/PilM	Cell motility
OG0001210	HTCC1002_00706	HTCC1002	Q4FN56	TrEMBL	100	100	100	7.52e-183	511	TRUE	NA	NA	COG0463	WcaA	Cell wall/membrane/envelope biogenesis
OG0001210	NP1_00667	NP1	A0A6H1Q1V1	TrEMBL	100	100	100	4.18e-181	506	TRUE	NA	NA	COG0463	WcaA	Cell wall/membrane/envelope biogenesis
OG0001211	NP1_00720	NP1	A0A6H1Q1R2	TrEMBL	100	100	100	1.18e-248	686	TRUE	NA	NA	COG0381	WecB	Cell wall/membrane/envelope biogenesis
OG0001211	MED605_00332	MED605	D9SE02	TrEMBL	85.1	100	99.7	1.2e-228	637	TRUE	K24258	UDP-N-acetyl-L-fucosamine synthase [EC:5.1.3.28]	COG0381	WecB	Cell wall/membrane/envelope biogenesis
OG0001212	NP1_01427	NP1	A0A6H1Q3W4	TrEMBL	100	100	100	1.24e-36	125	TRUE	NA	NA	NA	NA	NA
OG0001213	HTCC1062_00068	HTCC1062	Q4FPJ9	TrEMBL	100	100	100	7.49e-178	498	TRUE	K02654	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	COG1989	GspO/PilD	Cell motility
OG0001213	NP1_01213	NP1	A0A6H1Q3C5	TrEMBL	100	100	100	3.05e-177	496	TRUE	K02654	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	COG1989	GspO/PilD	Cell motility
OG0001214	HTCC1013_00663	HTCC1013	Q4FNZ4	TrEMBL	100	100	100	3.35e-282	775	TRUE	NA	NA	COG2271	UhpC	Carbohydrate transport and metabolism
OG0001214	NP1_01008	NP1	A0A6H1Q345	TrEMBL	100	100	100	1.26e-280	770	TRUE	NA	NA	COG2814	AraJ	Carbohydrate transport and metabolism
OG0001214	ETNP2013_S02_SV82_300m_MAG_01_00099	ETNP2013_S02_SV82_300m_MAG_01	A0A381RY96	TrEMBL	98	100	100	1.17e-284	781	TRUE	NA	NA	COG2271	UhpC	Carbohydrate transport and metabolism
OG0001215	AG-464-P13_00448	AG-464-P13	A0A381XB84	TrEMBL	91.7	100	100	1.56e-228	633	TRUE	K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	COG1893	PanE	Coenzyme transport and metabolism
OG0001216	HTCC1002_00067	HTCC1002	Q1UZR2	TrEMBL	100	100	100	1.53e-263	723	TRUE	K00544	betaine-homocysteine S-methyltransferase [EC:2.1.1.5]	COG0646	MetH1	Amino acid transport and metabolism
OG0001216	HTCC1062_01185	HTCC1062	Q4FLG1	TrEMBL	100	100	100	1.53e-263	723	TRUE	K00544	betaine-homocysteine S-methyltransferase [EC:2.1.1.5]	COG0646	MetH1	Amino acid transport and metabolism
OG0001218	AG-464-P13_00911	AG-464-P13	A0A381V8P0	TrEMBL	89.8	100	100	4.61e-202	565	TRUE	NA	NA	COG0859	RfaF	Cell wall/membrane/envelope biogenesis
OG0001220	ME-17_00052	ME-17	A0A966M1D0	TrEMBL	96.9	100	100	5.89e-43	142	TRUE	NA	NA	NA	NA	NA
OG0001221	NP1_00717	NP1	A0A6H1Q200	TrEMBL	100	100	100	9.98e-139	395	TRUE	NA	NA	COG0279	GmhA	Carbohydrate transport and metabolism
OG0001221	HTCC1002_00723	HTCC1002	Q4FN73	TrEMBL	100	100	100	1.81e-125	360	TRUE	K03271	D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]	COG0279	GmhA	Carbohydrate transport and metabolism
OG0001223	NP1_01221	NP1	A0A6H1Q3T1	TrEMBL	100	100	100	3.54e-97	285	TRUE	K04757	serine/threonine-protein kinase RsbW [EC:2.7.11.1]	COG2172	RsbW	Signal transduction mechanisms
OG0001223	HTCC1002_01224	HTCC1002	Q4FPN8	TrEMBL	100	100	100	1.02e-96	284	TRUE	K04757	serine/threonine-protein kinase RsbW [EC:2.7.11.1]	COG2172	RsbW	Signal transduction mechanisms
OG0001224	HTCC1002_01301	HTCC1002	Q1V090	TrEMBL	100	100	100	9.83e-254	698	TRUE	NA	NA	COG4177	LivM	Amino acid transport and metabolism
OG0001224	NP1_01313	NP1	A0A6H1Q4J5	TrEMBL	100	100	100	1.4e-253	697	TRUE	NA	NA	COG4177	LivM	Amino acid transport and metabolism
OG0001224	NP1_00569	NP1	A0A6H1Q1P7	TrEMBL	100	100	100	5.94e-232	642	TRUE	K01998	branched-chain amino acid transport system permease protein	COG4177	LivM	Amino acid transport and metabolism
OG0001224	HTCC1013_00267	HTCC1013	Q4FMW2	TrEMBL	100	100	100	2.32e-229	635	TRUE	K01998	branched-chain amino acid transport system permease protein	COG4177	LivM	Amino acid transport and metabolism
OG0001225	AG-897-O16_00459	AG-897-O16	A0A382QGD2	TrEMBL	93.3	95.3	100	1.04e-177	501	TRUE	K01997	branched-chain amino acid transport system permease protein	COG0559	LivH	Amino acid transport and metabolism
OG0001226	AG-390-D15_01145	AG-390-D15	A0A6H1Q1X4	TrEMBL	91.7	100	100	2.75e-14	67.8	TRUE	NA	NA	NA	NA	NA
OG0001227	ETNP2013_S02_SV82_300m_MAG_01_00019	ETNP2013_S02_SV82_300m_MAG_01	A0A381R9S2	TrEMBL	93.1	100	100	5.12e-145	413	TRUE	NA	NA	NA	NA	NA
OG0001228	HTCC1013_00285	HTCC1013	Q4FMY1	TrEMBL	100	100	100	3.97e-87	258	TRUE	NA	NA	COG3791	NA	Function unknown
OG0001228	NP1_00587	NP1	A0A6H1Q3N0	TrEMBL	100	100	100	3.97e-87	258	TRUE	NA	NA	COG3791	NA	Function unknown
OG0001228	HTCC1002_00627	HTCC1002	Q1V249	TrEMBL	100	100	100	8.02e-87	257	TRUE	NA	NA	COG3791	NA	Function unknown
OG0001231	ME-33_00720	ME-33	A0A964UYJ2	TrEMBL	95.5	100	100	1.08e-136	389	TRUE	NA	NA	COG3917	NahD	Secondary metabolites biosynthesis, transport and catabolism
OG0001234	HTCC1002_00881	HTCC1002	Q4FNL7	TrEMBL	100	100	100	5.16e-134	382	TRUE	NA	NA	NA	NA	NA
OG0001235	HTCC1002_00076	HTCC1002	Q1UZQ3	TrEMBL	100	98.2	100	1.46e-26	100	TRUE	NA	NA	NA	NA	NA
OG0001235	AG-439-G19_00917	AG-439-G19	A0A382BMR7	TrEMBL	93.8	87.3	100	5.1e-19	80.9	TRUE	NA	NA	NA	NA	NA
OG0001235	HIMB2250_01016	HIMB2250	A4GJR7	TrEMBL	92.5	100	100	5.64e-23	90.9	TRUE	NA	NA	NA	NA	NA
OG0001235	AG-414-B08_00287	AG-414-B08	A0A383BPB2	TrEMBL	91.1	100	100	4.68e-21	86.3	TRUE	NA	NA	NA	NA	NA
OG0001237	NP1_00532	NP1	A0A6H1Q1U5	TrEMBL	100	100	100	2.48e-103	302	TRUE	K09767	cyclic-di-GMP-binding protein	COG1666	YajQ	Signal transduction mechanisms
OG0001237	HTCC1013_00234	HTCC1013	Q4FMS8	Swiss-Prot	100	100	100	1.38e-105	301	TRUE	K09767	cyclic-di-GMP-binding protein	COG1666	YajQ	Signal transduction mechanisms
OG0001237	HTCC1002_00583	HTCC1002	Q1V294	TrEMBL	100	100	100	1.01e-102	300	TRUE	K09767	cyclic-di-GMP-binding protein	COG1666	YajQ	Signal transduction mechanisms
OG0001237	ME-20_00926	ME-20	A0A845S814	TrEMBL	98.8	100	100	2.04e-102	300	TRUE	K09767	cyclic-di-GMP-binding protein	COG1666	YajQ	Signal transduction mechanisms
OG0001238	NP1_00880	NP1	A0A6H1Q3R3	TrEMBL	100	100	100	0	908	TRUE	K00113	glycerol-3-phosphate dehydrogenase subunit C	COG0247	GlpC	Energy production and conversion
OG0001238	HTCC1002_00882	HTCC1002	Q4FNL8	TrEMBL	100	100	100	0	906	TRUE	K00113	glycerol-3-phosphate dehydrogenase subunit C	COG0247	GlpC	Energy production and conversion
OG0001239	HTCC1002_00466	HTCC1002	Q1V2L1	TrEMBL	100	100	100	3.37e-88	261	TRUE	NA	NA	NA	NA	NA
OG0001240	HTCC1002_00212	HTCC1002	Q1UZC1	TrEMBL	100	100	100	2.28e-159	451	TRUE	K02029	polar amino acid transport system permease protein	COG0765	HisM	Amino acid transport and metabolism
OG0001242	HTCC1062_01075	HTCC1062	Q4FLR5	TrEMBL	100	100	100	5.46e-176	493	TRUE	K01713	cyclohexadienyl dehydratase [EC:4.2.1.51 4.2.1.91]	COG0834	HisJ	Amino acid transport and metabolism
OG0001242	HTCC1002_00213	HTCC1002	Q1UZC0	TrEMBL	100	100	100	3.16e-175	491	TRUE	K01713	cyclohexadienyl dehydratase [EC:4.2.1.51 4.2.1.91]	COG0834	HisJ	Amino acid transport and metabolism
OG0001242	NP1_00140	NP1	A0A6H1Q074	TrEMBL	100	99.6	96.9	7.63e-172	483	TRUE	K01713	cyclohexadienyl dehydratase [EC:4.2.1.51 4.2.1.91]	COG0834	HisJ	Amino acid transport and metabolism
OG0001243	AG-896-A02_00698	AG-896-A02	A0A382A2I3	TrEMBL	88.1	100	99.7	1.21e-185	521	TRUE	K18013	3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]	COG3246	NA	Function unknown
OG0001244	HTCC1002_00435	HTCC1002	Q4FMC6	TrEMBL	100	100	100	3.58e-178	498	TRUE	K21883	2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD+) [EC:1.1.1.401]	COG1028	FabG	Lipid transport and metabolism
OG0001244	NP1_00452	NP1	A0A6H1Q268	TrEMBL	100	100	100	1.06e-174	489	TRUE	K21883	2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD+) [EC:1.1.1.401]	COG1028	FabG	Lipid transport and metabolism
OG0001244	HTCC1002_00510	HTCC1002	Q1V2G7	TrEMBL	100	100	100	6.16e-174	488	TRUE	K21883	2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD+) [EC:1.1.1.401]	COG1028	FabG	Lipid transport and metabolism
OG0001244	HTCC1062_00777	HTCC1062	Q4FMK4	TrEMBL	100	100	100	6.16e-174	488	TRUE	K21883	2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD+) [EC:1.1.1.401]	COG1028	FabG	Lipid transport and metabolism
OG0001245	NP1_00787	NP1	A0A6H1Q482	TrEMBL	100	100	100	3.15e-27	102	TRUE	NA	NA	NA	NA	NA
OG0001246	AG-414-E02_00065	AG-414-E02	A0A382RQT6	TrEMBL	92.7	96.8	100	5.18e-195	543	TRUE	NA	NA	NA	NA	NA
OG0001246	AG-414-L04_01153	AG-414-L04	A0A382F0W5	TrEMBL	88.9	100	99.6	4.12e-186	521	TRUE	NA	NA	NA	NA	NA
OG0001246	AG-447-C08_00238	AG-447-C08	A0A382F6U8	TrEMBL	86.6	100	100	1.05e-187	525	TRUE	NA	NA	NA	NA	NA
OG0001247	HTCC1002_00198	HTCC1002	Q1UZD5	TrEMBL	100	100	100	1.72e-56	179	TRUE	NA	NA	NA	NA	NA
OG0001247	HTCC1040_00930	HTCC1040	Q4FLQ0	TrEMBL	100	100	100	1.72e-56	179	TRUE	NA	NA	NA	NA	NA
OG0001247	NP1_00121	NP1	A0A6H1Q215	TrEMBL	100	100	100	2.44e-56	178	TRUE	NA	NA	NA	NA	NA
OG0001248	HTCC1002_00516	HTCC1002	Q1V2G1	TrEMBL	100	100	100	7.04e-100	292	TRUE	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	COG0314	MoaE	Coenzyme transport and metabolism
OG0001248	NP1_00464	NP1	A0A6H1Q119	TrEMBL	100	100	100	2.36e-98	288	TRUE	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	COG0314	MoaE	Coenzyme transport and metabolism
OG0001248	HTCC1016_00695	HTCC1016	Q4FML1	TrEMBL	100	100	100	5.4e-98	287	TRUE	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	COG0314	MoaE	Coenzyme transport and metabolism
OG0001250	HTCC1062_00764	HTCC1062	Q4FML7	TrEMBL	100	100	100	1.88e-114	330	TRUE	K03638	molybdopterin adenylyltransferase [EC:2.7.7.75]	COG0521	MoaB	Coenzyme transport and metabolism
OG0001250	HTCC1002_00522	HTCC1002	Q1V2F5	TrEMBL	100	100	100	2.67e-114	330	TRUE	K03638	molybdopterin adenylyltransferase [EC:2.7.7.75]	COG0521	MoaB	Coenzyme transport and metabolism
OG0001250	NP1_00470	NP1	A0A6H1Q1B8	TrEMBL	100	100	100	3.8e-114	330	TRUE	K03638	molybdopterin adenylyltransferase [EC:2.7.7.75]	COG0521	MoaB	Coenzyme transport and metabolism
OG0001252	HTCC1002_00634	HTCC1002	Q1V242	TrEMBL	100	100	100	1.07e-185	518	TRUE	NA	NA	COG3217	YcbX	Nucleotide transport and metabolism
OG0001252	HTCC1013_00292	HTCC1013	Q4FMY9	TrEMBL	100	100	100	4.68e-178	499	TRUE	NA	NA	COG3217	YcbX	Nucleotide transport and metabolism
OG0001252	NP1_00595	NP1	A0A6H1Q3B3	TrEMBL	100	100	100	2.7e-177	497	TRUE	NA	NA	COG3217	YcbX	Nucleotide transport and metabolism
OG0001253	NP1_00469	NP1	A0A6H1Q128	TrEMBL	100	100	100	2e-53	169	TRUE	K09948	uncharacterized protein	COG3492	NA	Function unknown
OG0001253	HTCC1002_00521	HTCC1002	Q1V2F6	TrEMBL	100	93.1	100	5.2e-53	169	TRUE	K09948	uncharacterized protein	COG3492	NA	Function unknown
OG0001253	HTCC1062_00765	HTCC1062	Q4FML6	TrEMBL	100	93.1	100	1.49e-52	167	TRUE	K09948	uncharacterized protein	COG3492	NA	Function unknown
OG0001254	HTCC1002_00515	HTCC1002	Q1V2G2	TrEMBL	100	100	100	3.84e-57	179	TRUE	NA	NA	COG1977	MoaD	Coenzyme transport and metabolism
OG0001254	HTCC1016_00696	HTCC1016	Q4FML0	TrEMBL	100	100	100	3.84e-57	179	TRUE	NA	NA	COG1977	MoaD	Coenzyme transport and metabolism
OG0001254	NP1_00463	NP1	A0A6H1Q1E9	TrEMBL	100	100	100	6.38e-56	176	TRUE	NA	NA	NA	NA	NA
OG0001255	HTCC1002_00514	HTCC1002	Q1V2G3	TrEMBL	100	100	100	2.93e-123	354	TRUE	K03637	cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	COG0315	MoaC	Coenzyme transport and metabolism
OG0001255	HTCC1062_00772	HTCC1062	Q4FMK9	TrEMBL	100	100	100	5.91e-123	353	TRUE	K03637	cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	COG0315	MoaC	Coenzyme transport and metabolism
OG0001255	NP1_00462	NP1	A0A6H1Q278	TrEMBL	100	100	100	4.86e-122	351	TRUE	K03637	cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	COG0315	MoaC	Coenzyme transport and metabolism
OG0001256	HTCC1013_00286	HTCC1013	Q4FMY2	TrEMBL	100	100	100	1.28e-130	373	TRUE	NA	NA	NA	NA	NA
OG0001256	HTCC1002_00628	HTCC1002	Q1V248	TrEMBL	100	100	100	1.82e-130	373	TRUE	NA	NA	NA	NA	NA
OG0001256	NP1_00588	NP1	A0A6H1Q2K0	TrEMBL	100	100	100	2.12e-129	370	TRUE	NA	NA	NA	NA	NA
OG0001258	NP1_00031	NP1	A0A6H1Q0A1	TrEMBL	100	100	100	5.4e-63	195	TRUE	NA	NA	NA	NA	NA
OG0001258	HTCC1002_00055	HTCC1002	Q4FLE2	TrEMBL	100	100	100	1.81e-61	191	TRUE	NA	NA	NA	NA	NA
OG0001259	HTCC1002_00589	HTCC1002	Q1V288	TrEMBL	100	100	100	2.08e-297	814	TRUE	K03750	molybdopterin molybdotransferase [EC:2.10.1.1]	COG0303	MoeA	Coenzyme transport and metabolism
OG0001259	HTCC1062_00696	HTCC1062	Q4FMT5	TrEMBL	100	100	100	2.95e-297	813	TRUE	K03750	molybdopterin molybdotransferase [EC:2.10.1.1]	COG0303	MoeA	Coenzyme transport and metabolism
OG0001259	NP1_00541	NP1	A0A6H1Q1I5	TrEMBL	100	100	100	9.46e-294	805	TRUE	K03750	molybdopterin molybdotransferase [EC:2.10.1.1]	COG0303	MoeA	Coenzyme transport and metabolism
OG0001260	LSUCC0530_00790	LSUCC0530	A0A845S5I8	TrEMBL	94.6	100	100	2.6e-76	231	TRUE	NA	NA	NA	NA	NA
OG0001262	HTCC1062_00700	HTCC1062	Q4FMT1	TrEMBL	100	100	100	1.7e-254	700	TRUE	K01620	threonine aldolase [EC:4.1.2.48]	COG2008	GLY1	Amino acid transport and metabolism
OG0001262	HTCC1002_00585	HTCC1002	Q1V292	TrEMBL	100	100	100	3.43e-254	699	TRUE	K01620	threonine aldolase [EC:4.1.2.48]	COG2008	GLY1	Amino acid transport and metabolism
OG0001262	NP1_00537	NP1	A0A6H1Q2F0	TrEMBL	100	100	100	2.14e-251	692	TRUE	K01620	threonine aldolase [EC:4.1.2.48]	COG2008	GLY1	Amino acid transport and metabolism
OG0001263	HTCC1002_00523	HTCC1002	Q1V2F4	TrEMBL	100	100	100	4.79e-162	457	TRUE	K07090	uncharacterized protein	COG0730	TauE	Inorganic ion transport and metabolism
OG0001263	HTCC1062_00763	HTCC1062	Q4FML8	TrEMBL	100	100	100	3.93e-161	455	TRUE	K07090	uncharacterized protein	COG0730	TauE	Inorganic ion transport and metabolism
OG0001263	NP1_00471	NP1	A0A6H1Q3C2	TrEMBL	100	100	100	1.53e-158	449	TRUE	K07090	uncharacterized protein	COG0730	TauE	Inorganic ion transport and metabolism
OG0001264	NP1_00423	NP1	A0A6H1Q2H5	TrEMBL	100	100	100	1.88e-67	206	TRUE	NA	NA	NA	NA	NA
OG0001267	NP1_01196	NP1	A0A6H1Q3E5	TrEMBL	100	100	100	7.83e-263	720	TRUE	NA	NA	NA	NA	NA
OG0001267	Uisw_134_02_00827	Uisw_134_02	A0A382MA69	TrEMBL	91.8	94.8	99.7	2.56e-197	551	TRUE	NA	NA	COG1506	DAP2	Amino acid transport and metabolism
OG0001268	NP1_00040	NP1	A0A6H1Q078	TrEMBL	100	100	100	3.89e-282	772	TRUE	NA	NA	COG0404	GcvT	Amino acid transport and metabolism
OG0001268	HTCC1002_00115	HTCC1002	Q1UZL3	TrEMBL	100	100	100	4.54e-281	769	TRUE	NA	NA	COG0404	GcvT	Amino acid transport and metabolism
OG0001268	ETNP2013_S02_SV82_300m_MAG_01_00235	ETNP2013_S02_SV82_300m_MAG_01	A0A381XZ95	TrEMBL	99	100	100	3.85e-297	811	TRUE	NA	NA	COG0404	GcvT	Amino acid transport and metabolism
OG0001269	MiE-29_00005	MiE-29	A0A966HTD1	TrEMBL	94.4	100	100	9.35e-230	638	TRUE	K10536	agmatine deiminase [EC:3.5.3.12]	COG2957	AguA	Amino acid transport and metabolism
OG0001271	HTCC1002_00459	HTCC1002	Q1V2L8	TrEMBL	100	100	100	6.44e-189	527	TRUE	NA	NA	NA	NA	NA
OG0001271	NP1_00384	NP1	A0A6H1Q136	TrEMBL	100	100	100	5.11e-188	524	TRUE	NA	NA	NA	NA	NA
OG0001271	NP1_00829	NP1	A0A6H1Q2N1	TrEMBL	100	100	100	3.18e-181	507	TRUE	NA	NA	NA	NA	NA
OG0001272	HIMB1623_00204	HIMB1623	A0A381V8S9	TrEMBL	85	100	100	6.47e-203	568	TRUE	NA	NA	COG1879	RbsB	Carbohydrate transport and metabolism
OG0001274	NP1_00013	NP1	A0A6H1Q1D4	TrEMBL	100	100	100	1.8e-207	576	TRUE	NA	NA	NA	NA	NA
OG0001274	HTCC1062_00803	HTCC1062	Q4FMH8	TrEMBL	100	100	100	1.85e-201	561	TRUE	NA	NA	NA	NA	NA
OG0001274	NP1_00415	NP1	A0A6H1Q2U5	TrEMBL	100	100	100	3.59e-199	555	TRUE	NA	NA	NA	NA	NA
OG0001275	NP1_00434	NP1	A0A6H1Q185	TrEMBL	100	100	100	4.86e-138	392	TRUE	NA	NA	COG3803	NA	Function unknown
OG0001275	HTCC1002_00494	HTCC1002	Q1V2I3	TrEMBL	100	100	100	1.02e-136	389	TRUE	NA	NA	COG3803	NA	Function unknown
OG0001275	HTCC1013_00144	HTCC1013	Q4FMI7	TrEMBL	100	100	100	1.63e-136	388	TRUE	NA	NA	COG3803	NA	Function unknown
OG0001278	HTCC1002_01141	HTCC1002	Q1V0P7	TrEMBL	100	100	100	1.12e-87	260	TRUE	K15977	putative oxidoreductase	COG2259	DoxX	Function unknown
OG0001280	HTCC1062_00164	HTCC1062	Q4FPA3	TrEMBL	100	100	100	2.48e-302	840	TRUE	NA	NA	COG0513	SrmB	Replication, recombination and repair
OG0001280	HTCC1002_01119	HTCC1002	Q1V0R9	TrEMBL	100	100	100	5.17e-290	809	TRUE	NA	NA	COG0513	SrmB	Replication, recombination and repair
OG0001280	NP1_01117	NP1	A0A6H1Q327	TrEMBL	100	100	100	1.32e-287	806	TRUE	NA	NA	COG0513	SrmB	Replication, recombination and repair
OG0001283	HTCC1002_01010	HTCC1002	Q1V129	TrEMBL	100	100	100	0	879	TRUE	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	COG0247	GlpC	Energy production and conversion
OG0001283	HTCC1062_00275	HTCC1062	Q4FNZ2	TrEMBL	100	100	100	0	879	TRUE	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	COG0247	GlpC	Energy production and conversion
OG0001285	NP1_00442	NP1	A0A6H1Q258	TrEMBL	100	100	100	7.65e-211	585	TRUE	NA	NA	COG3386	YvrE	Carbohydrate transport and metabolism
OG0001285	HTCC1002_00500	HTCC1002	Q1V2H7	TrEMBL	100	100	100	1.09e-210	584	TRUE	NA	NA	COG3386	YvrE	Carbohydrate transport and metabolism
OG0001285	HTCC1013_00151	HTCC1013	Q4FMJ4	TrEMBL	100	100	100	1.54e-210	584	TRUE	NA	NA	COG3386	YvrE	Carbohydrate transport and metabolism
OG0001286	HTCC1002_01009	HTCC1002	Q1V130	TrEMBL	100	99.1	100	8.9e-299	818	TRUE	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	COG0277	GlcD	Energy production and conversion
OG0001286	HTCC1062_00276	HTCC1062	Q4FNZ1	TrEMBL	100	99.1	100	8.9e-299	818	TRUE	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	COG0277	GlcD	Energy production and conversion
OG0001288	HTCC1002_00593	HTCC1002	Q1V284	TrEMBL	100	100	100	3.87e-193	539	TRUE	K02379	FdhD protein	COG1526	FdhD	Energy production and conversion
OG0001288	HTCC1062_00692	HTCC1062	Q4FMT9	TrEMBL	100	100	100	1.11e-192	538	TRUE	K02379	FdhD protein	COG1526	FdhD	Energy production and conversion
OG0001288	NP1_00546	NP1	A0A6H1Q3J2	TrEMBL	100	100	100	1.46e-191	535	TRUE	K02379	FdhD protein	COG1526	FdhD	Energy production and conversion
OG0001289	HTCC1002_00590	HTCC1002	Q1V287	TrEMBL	100	100	100	6.5e-146	413	TRUE	K03752	molybdenum cofactor guanylyltransferase [EC:2.7.7.77]	COG0746	MobA	Coenzyme transport and metabolism
OG0001289	HTCC1062_00695	HTCC1062	Q4FMT6	TrEMBL	100	100	100	9.24e-146	413	TRUE	K03752	molybdenum cofactor guanylyltransferase [EC:2.7.7.77]	COG0746	MobA	Coenzyme transport and metabolism
OG0001289	NP1_00542	NP1	A0A6H1Q367	TrEMBL	100	100	100	7.05e-144	408	TRUE	K03752	molybdenum cofactor guanylyltransferase [EC:2.7.7.77]	COG0746	MobA	Coenzyme transport and metabolism
OG0001291	HTCC1002_00518	HTCC1002	Q1V2F9	TrEMBL	100	100	100	1.96e-125	360	TRUE	K17247	methionine sulfoxide reductase heme-binding subunit	COG2717	MsrQ	Energy production and conversion
OG0001291	HTCC1016_00693	HTCC1016	Q4FML3	TrEMBL	100	100	100	5.61e-125	359	TRUE	K17247	methionine sulfoxide reductase heme-binding subunit	COG2717	MsrQ	Energy production and conversion
OG0001291	NP1_00466	NP1	A0A6H1Q1B5	TrEMBL	100	100	100	6.55e-124	356	TRUE	K17247	methionine sulfoxide reductase heme-binding subunit	COG2717	MsrQ	Energy production and conversion
OG0001292	HTCC1002_01219	HTCC1002	Q4FPL5	TrEMBL	100	100	100	6.11e-149	422	TRUE	NA	NA	COG3167	PilO	Cell motility
OG0001292	NP1_01216	NP1	A0A6H1Q3G4	TrEMBL	100	100	100	9.72e-146	414	TRUE	NA	NA	NA	NA	NA
OG0001293	NP1_01207	NP1	A0A6H1Q312	TrEMBL	100	100	100	1.4e-154	437	TRUE	NA	NA	NA	NA	NA
OG0001293	HTCC1002_01208	HTCC1002	Q1V0H9	TrEMBL	100	100	100	5.94e-147	417	TRUE	NA	NA	COG4967	PilV	Cell motility
OG0001293	HTCC1013_01292	HTCC1013	Q4FPJ3	TrEMBL	100	100	100	8.44e-147	416	TRUE	NA	NA	COG4967	PilV	Cell motility
OG0001294	HTCC1002_00470	HTCC1002	Q1V2K7	TrEMBL	100	100	100	3.76e-202	562	TRUE	K00020	3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]	COG2084	MmsB	Lipid transport and metabolism
OG0001295	NP1_00465	NP1	A0A6H1Q2L4	TrEMBL	100	100	100	1.57e-223	617	TRUE	K07147	methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]	COG2041	MsrP	Energy production and conversion
OG0001295	HTCC1016_00694	HTCC1016	Q4FML2	TrEMBL	100	100	100	9.06e-223	615	TRUE	K07147	methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]	COG2041	MsrP	Energy production and conversion
OG0001295	HTCC1002_00517	HTCC1002	Q1V2G0	TrEMBL	100	100	100	7.45e-222	613	TRUE	K07147	methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]	COG2041	MsrP	Energy production and conversion
OG0001296	NP1_00689	NP1	A0A6H1Q294	TrEMBL	100	100	100	8e-290	793	TRUE	NA	NA	COG0037	TtcA	Translation, ribosomal structure and biogenesis
OG0001298	AG-414-B08_00953	AG-414-B08	A0A382Q367	TrEMBL	95.3	94.9	100	9.43e-97	285	TRUE	NA	NA	COG0590	TadA	Translation, ribosomal structure and biogenesis
OG0001298	AG-464-P13_00919	AG-464-P13	A0A382C9S1	TrEMBL	94	100	95.5	7.98e-98	287	TRUE	NA	NA	COG0590	TadA	Translation, ribosomal structure and biogenesis
OG0001298	MKE-138_00746	MKE-138	A0A966M1M2	TrEMBL	92.1	100	100	1.58e-92	274	TRUE	NA	NA	COG0590	TadA	Translation, ribosomal structure and biogenesis
