OG_ID	pfam	pfam_name	pfam_support	n_genes	pfam_rate
OG0001818	PF03385.20	STELLO	13	35	0.37142857142857144
OG0001820	PF03559.17	Hexose_dehydrat	35	35	1
OG0001821	PF17131.7	LolA_like	35	35	1
OG0001823	PF00535.29	Glycos_transf_2	27	34	0.7941176470588235
OG0001823	PF02709.17	Glyco_transf_7C	1	34	0.029411764705882353
OG0001824	PF01565.26	FAD_binding_4	29	34	0.8529411764705882
OG0001827	PF01738.21	DLH	34	34	1
OG0001828	PF01965.27	DJ-1_PfpI	34	34	1
OG0001830	PF01699.27	Na_Ca_ex	34	34	1
OG0001831	PF01546.31	Peptidase_M20	34	34	1
OG0001831	PF07687.17	M20_dimer	1	34	0.029411764705882353
OG0001832	PF19606.2	DUF6111	10	34	0.29411764705882354
OG0001834	PF00701.25	DHDPS	30	34	0.8823529411764706
OG0001835	PF04172.19	LrgB	34	34	1
OG0001838	PF08708.14	PriCT_1	2	33	0.06060606060606061
OG0001838	PF13481.9	AAA_25	1	33	0.030303030303030304
OG0001838	PF19263.2	DUF5906	13	33	0.3939393939393939
OG0001840	PF01066.24	CDP-OH_P_transf	33	33	1
OG0001841	PF00293.31	NUDIX	33	33	1
OG0001841	PF09296.14	NUDIX-like	23	33	0.696969696969697
OG0001841	PF14803.9	Nudix_N_2	4	33	0.12121212121212122
OG0001842	PF00106.28	adh_short	33	33	1
OG0001843	PF00174.22	Oxidored_molyb	33	33	1
OG0001843	PF03404.19	Mo-co_dimer	33	33	1
OG0001845	PF03788.17	LrgA	33	33	1
OG0001846	PF01370.24	Epimerase	2	32	0.0625
OG0001846	PF16363.8	GDP_Man_Dehyd	30	32	0.9375
OG0001847	PF00160.24	Pro_isomerase	32	32	1
OG0001848	PF01833.27	TIG	1	32	0.03125
OG0001848	PF03906.17	Phage_T7_tail	8	32	0.25
OG0001848	PF05345.15	He_PIG	1	32	0.03125
OG0001849	PF09250.14	Prim-Pol	6	32	0.1875
OG0001849	PF13481.9	AAA_25	27	32	0.84375
OG0001849	PF19263.2	DUF5906	1	32	0.03125
OG0001850	PF00365.23	PFK	32	32	1
OG0001851	PF00535.29	Glycos_transf_2	27	32	0.84375
OG0001851	PF02709.17	Glyco_transf_7C	1	32	0.03125
OG0001851	PF13632.9	Glyco_trans_2_3	1	32	0.03125
OG0001851	PF13641.9	Glyco_tranf_2_3	1	32	0.03125
OG0001852	PF06089.15	Asparaginase_II	32	32	1
OG0001853	PF02169.19	LPP20	3	32	0.09375
OG0001854	PF00551.22	Formyl_trans_N	1	32	0.03125
OG0001855	PF01863.20	YgjP-like	32	32	1
OG0001856	PF12146.11	Hydrolase_4	1	32	0.03125
OG0001856	PF12697.10	Abhydrolase_6	26	32	0.8125
OG0001857	PF00535.29	Glycos_transf_2	25	31	0.8064516129032258
OG0001860	PF00732.22	GMC_oxred_N	1	31	0.03225806451612903
OG0001861	PF00685.30	Sulfotransfer_1	15	31	0.4838709677419355
OG0001861	PF13469.9	Sulfotransfer_3	1	31	0.03225806451612903
OG0001863	PF00884.26	Sulfatase	27	31	0.8709677419354839
OG0001863	PF03009.20	GDPD	8	31	0.25806451612903225
OG0001864	PF03641.17	Lysine_decarbox	31	31	1
OG0001865	PF01694.25	Rhomboid	31	31	1
OG0001866	PF05118.18	Asp_Arg_Hydrox	30	30	1
OG0001870	PF13231.9	PMT_2	6	30	0.2
OG0001871	PF03031.21	NIF	5	30	0.16666666666666666
OG0001872	PF13609.9	Porin_4	19	30	0.6333333333333333
OG0001873	PF00534.23	Glycos_transf_1	14	30	0.4666666666666667
OG0001873	PF13439.9	Glyco_transf_4	4	30	0.13333333333333333
OG0001874	PF00483.26	NTP_transferase	2	29	0.06896551724137931
OG0001874	PF00571.31	CBS	2	29	0.06896551724137931
OG0001874	PF01636.26	APH	6	29	0.20689655172413793
OG0001874	PF04101.19	Glyco_tran_28_C	1	29	0.034482758620689655
OG0001874	PF08645.14	PNK3P	1	29	0.034482758620689655
OG0001874	PF12804.10	NTP_transf_3	5	29	0.1724137931034483
OG0001874	PF13242.9	Hydrolase_like	2	29	0.06896551724137931
OG0001875	PF04991.16	LicD	15	29	0.5172413793103449
OG0001875	PF08125.16	Mannitol_dh_C	1	29	0.034482758620689655
OG0001876	PF00551.22	Formyl_trans_N	1	29	0.034482758620689655
OG0001876	PF00583.28	Acetyltransf_1	22	29	0.7586206896551724
OG0001876	PF13508.10	Acetyltransf_7	1	29	0.034482758620689655
OG0001876	PF13673.10	Acetyltransf_10	5	29	0.1724137931034483
OG0001877	PF00293.31	NUDIX	1	29	0.034482758620689655
OG0001877	PF19480.2	DUF6016	1	29	0.034482758620689655
OG0001878	PF10276.12	zf-CHCC	29	29	1
OG0001880	PF09851.12	SHOCT	1	29	0.034482758620689655
OG0001881	PF02086.18	MethyltransfD12	29	29	1
OG0001882	PF00535.29	Glycos_transf_2	1	29	0.034482758620689655
OG0001882	PF09837.12	DUF2064	20	29	0.6896551724137931
OG0001883	PF00208.24	ELFV_dehydrog	29	29	1
OG0001883	PF02812.21	ELFV_dehydrog_N	29	29	1
OG0001884	PF00370.24	FGGY_N	29	29	1
OG0001884	PF02782.19	FGGY_C	29	29	1
OG0001885	PF09912.12	DUF2141	29	29	1
OG0001886	PF00005.30	ABC_tran	28	28	1
OG0001886	PF00664.26	ABC_membrane	2	28	0.07142857142857142
OG0001887	PF09935.12	DUF2167	18	28	0.6428571428571429
OG0001888	PF00534.23	Glycos_transf_1	1	28	0.03571428571428571
OG0001890	PF00583.28	Acetyltransf_1	7	28	0.25
OG0001890	PF02348.22	CTP_transf_3	1	28	0.03571428571428571
OG0001890	PF13508.10	Acetyltransf_7	1	28	0.03571428571428571
OG0001890	PF13673.10	Acetyltransf_10	3	28	0.10714285714285714
OG0001891	PF10250.12	O-FucT	1	28	0.03571428571428571
OG0001892	PF01844.26	HNH	1	28	0.03571428571428571
OG0001892	PF01939.19	NucS	22	28	0.7857142857142857
OG0001892	PF11907.11	DUF3427	13	28	0.4642857142857143
OG0001892	PF12102.11	MrcB_N	2	28	0.07142857142857142
OG0001893	PF08242.15	Methyltransf_12	1	28	0.03571428571428571
OG0001893	PF13649.9	Methyltransf_25	12	28	0.42857142857142855
OG0001893	PF13847.9	Methyltransf_31	14	28	0.5
OG0001895	PF01593.27	Amino_oxidase	27	28	0.9642857142857143
OG0001895	PF13450.9	NAD_binding_8	21	28	0.75
OG0001896	PF04168.15	Alpha-E	28	28	1
OG0001897	PF01575.22	MaoC_dehydratas	26	28	0.9285714285714286
OG0001897	PF13561.9	adh_short_C2	1	28	0.03571428571428571
OG0001898	PF08241.15	Methyltransf_11	12	28	0.42857142857142855
OG0001898	PF13649.9	Methyltransf_25	1	28	0.03571428571428571
OG0001901	PF13640.9	2OG-FeII_Oxy_3	1	28	0.03571428571428571
OG0001901	PF20043.2	DUF6445	8	28	0.2857142857142857
OG0001902	PF13238.9	AAA_18	28	28	1
OG0001903	PF00884.26	Sulfatase	10	27	0.37037037037037035
OG0001904	PF00291.28	PALP	27	27	1
OG0001905	PF06698.14	DUF1192	25	27	0.9259259259259259
OG0001907	PF01636.26	APH	24	27	0.8888888888888888
OG0001909	PF02635.18	DrsE	18	27	0.6666666666666666
OG0001910	PF00903.28	Glyoxalase	2	27	0.07407407407407407
OG0001910	PF13669.9	Glyoxalase_4	24	27	0.8888888888888888
OG0001911	PF05159.17	Capsule_synth	17	27	0.6296296296296297
OG0001912	PF06094.15	GGACT	27	27	1
OG0001913	PF00908.20	dTDP_sugar_isom	26	26	1
OG0001914	PF04989.15	CmcI	1	26	0.038461538461538464
OG0001916	PF02706.18	Wzz	8	26	0.3076923076923077
OG0001916	PF13614.9	AAA_31	24	26	0.9230769230769231
OG0001916	PF13807.9	GNVR	20	26	0.7692307692307693
OG0001917	PF13231.9	PMT_2	14	26	0.5384615384615384
OG0001918	PF02687.24	FtsX	26	26	1
OG0001918	PF12704.10	MacB_PCD	25	26	0.9615384615384616
OG0001919	PF01476.23	LysM	4	26	0.15384615384615385
OG0001919	PF04851.18	ResIII	7	26	0.2692307692307692
OG0001919	PF10593.12	Z1	26	26	1
OG0001920	PF04932.18	Wzy_C	5	26	0.19230769230769232
OG0001921	PF05787.16	DUF839	26	26	1
OG0001922	PF00005.30	ABC_tran	22	26	0.8461538461538461
OG0001922	PF13946.9	DUF4214	5	26	0.19230769230769232
OG0001922	PF14524.9	Wzt_C	1	26	0.038461538461538464
OG0001923	PF04102.15	SlyX	26	26	1
OG0001924	PF01467.29	CTP_transf_like	24	25	0.96
OG0001924	PF13714.9	PEP_mutase	25	25	1
OG0001929	PF13578.9	Methyltransf_24	23	25	0.92
OG0001930	PF02563.19	Poly_export	24	25	0.96
OG0001931	PF13527.10	Acetyltransf_9	1	25	0.04
OG0001932	PF00120.27	Gln-synt_C	1	25	0.04
OG0001932	PF13343.9	SBP_bac_6	1	25	0.04
OG0001932	PF13416.9	SBP_bac_8	23	25	0.92
OG0001933	PF01546.31	Peptidase_M20	25	25	1
OG0001933	PF07687.17	M20_dimer	25	25	1
OG0001934	PF07669.14	Eco57I	15	25	0.6
OG0001934	PF12950.10	TaqI_C	14	25	0.56
OG0001934	PF20464.1	MmeI_N	5	25	0.2
OG0001934	PF20465.1	MmeI_hel	6	25	0.24
OG0001934	PF20466.1	MmeI_TRD	5	25	0.2
OG0001934	PF20467.1	MmeI_C	5	25	0.2
OG0001934	PF20473.1	MmeI_Mtase	12	25	0.48
OG0001935	PF13759.9	2OG-FeII_Oxy_5	1	25	0.04
OG0001938	PF02617.20	ClpS	25	25	1
OG0001939	PF02566.22	OsmC	25	25	1
OG0001940	PF06980.14	DUF1302	24	24	1
OG0001941	PF00534.23	Glycos_transf_1	13	24	0.5416666666666666
OG0001941	PF08241.15	Methyltransf_11	1	24	0.041666666666666664
OG0001941	PF13439.9	Glyco_transf_4	1	24	0.041666666666666664
OG0001942	PF01066.24	CDP-OH_P_transf	24	24	1
OG0001943	PF06094.15	GGACT	3	24	0.125
OG0001944	PF04932.18	Wzy_C	17	24	0.7083333333333334
OG0001945	PF00534.23	Glycos_transf_1	9	24	0.375
OG0001946	PF00535.29	Glycos_transf_2	4	24	0.16666666666666666
OG0001948	PF03848.17	TehB	1	24	0.041666666666666664
OG0001948	PF06325.16	PrmA	2	24	0.08333333333333333
OG0001948	PF08242.15	Methyltransf_12	1	24	0.041666666666666664
OG0001948	PF13489.9	Methyltransf_23	2	24	0.08333333333333333
OG0001948	PF13649.9	Methyltransf_25	1	24	0.041666666666666664
OG0001949	PF00583.28	Acetyltransf_1	24	24	1
OG0001951	PF05048.16	NosD	3	24	0.125
OG0001951	PF13229.9	Beta_helix	10	24	0.4166666666666667
OG0001951	PF13473.9	Cupredoxin_1	1	24	0.041666666666666664
OG0001952	PF16156.8	DUF4864	24	24	1
OG0001953	PF13347.9	MFS_2	24	24	1
OG0001954	PF00565.20	SNase	24	24	1
OG0001954	PF10503.12	Esterase_PHB	2	24	0.08333333333333333
OG0001956	PF04314.16	PCuAC	24	24	1
OG0001957	PF11736.11	DUF3299	24	24	1
OG0001960	PF03848.17	TehB	1	24	0.041666666666666664
OG0001960	PF08242.15	Methyltransf_12	1	24	0.041666666666666664
OG0001960	PF13489.9	Methyltransf_23	5	24	0.20833333333333334
OG0001960	PF13649.9	Methyltransf_25	1	24	0.041666666666666664
OG0001960	PF13847.9	Methyltransf_31	3	24	0.125
OG0001961	PF00106.28	adh_short	23	23	1
OG0001962	PF02475.19	Met_10	1	23	0.043478260869565216
OG0001962	PF05050.15	Methyltransf_21	15	23	0.6521739130434783
OG0001963	PF02353.23	CMAS	23	23	1
OG0001964	PF03741.19	TerC	23	23	1
OG0001965	PF05935.14	Arylsulfotrans	1	23	0.043478260869565216
OG0001965	PF14269.9	Arylsulfotran_2	21	23	0.9130434782608695
OG0001966	PF16867.8	DMSP_lyase	23	23	1
OG0001967	PF10096.12	DUF2334	23	23	1
OG0001969	PF01844.26	HNH	1	23	0.043478260869565216
OG0001969	PF13524.9	Glyco_trans_1_2	7	23	0.30434782608695654
OG0001970	PF09608.13	Alph_Pro_TM	23	23	1
OG0001971	PF04073.18	tRNA_edit	23	23	1
OG0001972	PF00484.22	Pro_CA	22	23	0.9565217391304348
OG0001974	PF00106.28	adh_short	23	23	1
OG0001977	PF03061.25	4HBT	23	23	1
OG0001978	PF01124.21	MAPEG	23	23	1
OG0001979	PF00501.31	AMP-binding	23	23	1
OG0001979	PF13193.9	AMP-binding_C	17	23	0.7391304347826086
OG0001981	PF00183.21	HSP90	23	23	1
OG0001981	PF02518.29	HATPase_c	6	23	0.2608695652173913
OG0001981	PF13589.9	HATPase_c_3	16	23	0.6956521739130435
OG0001982	PF00327.23	Ribosomal_L30	23	23	1
OG0001984	PF06966.15	DUF1295	23	23	1
OG0001985	PF13747.9	DUF4164	16	23	0.6956521739130435
OG0001987	PF01804.21	Penicil_amidase	23	23	1
OG0001988	PF06537.14	DHOR	23	23	1
OG0001990	PF00441.27	Acyl-CoA_dh_1	23	23	1
OG0001990	PF02770.22	Acyl-CoA_dh_M	23	23	1
OG0001990	PF02771.19	Acyl-CoA_dh_N	23	23	1
OG0001991	PF00441.27	Acyl-CoA_dh_1	23	23	1
OG0001991	PF02770.22	Acyl-CoA_dh_M	23	23	1
OG0001991	PF02771.19	Acyl-CoA_dh_N	21	23	0.9130434782608695
OG0001992	PF01747.20	ATP-sulfurylase	23	23	1
OG0001992	PF14306.9	PUA_2	15	23	0.6521739130434783
OG0001994	PF02012.23	BNR	6	23	0.2608695652173913
OG0001994	PF14870.9	PSII_BNR	23	23	1
OG0001995	PF01061.27	ABC2_membrane	23	23	1
OG0001996	PF13475.9	DUF4116	23	23	1
OG0001997	PF20619.1	DUF6804	22	23	0.9565217391304348
OG0001998	PF08511.14	COQ9	23	23	1
OG0001999	PF13202.9	EF-hand_5	11	23	0.4782608695652174
OG0001999	PF13499.9	EF-hand_7	12	23	0.5217391304347826
OG0001999	PF13833.9	EF-hand_8	1	23	0.043478260869565216
OG0002000	PF03283.16	PAE	23	23	1
OG0002001	PF00535.29	Glycos_transf_2	21	22	0.9545454545454546
OG0002002	PF00160.24	Pro_isomerase	21	22	0.9545454545454546
OG0002003	PF14099.9	Polysacc_lyase	6	22	0.2727272727272727
OG0002004	PF09529.13	Intg_mem_TP0381	21	22	0.9545454545454546
OG0002006	PF08241.15	Methyltransf_11	14	22	0.6363636363636364
OG0002006	PF13489.9	Methyltransf_23	4	22	0.18181818181818182
OG0002007	PF02657.18	SufE	22	22	1
OG0002008	PF04989.15	CmcI	21	22	0.9545454545454546
OG0002008	PF13578.9	Methyltransf_24	1	22	0.045454545454545456
OG0002010	PF03992.19	ABM	22	22	1
OG0002011	PF01943.20	Polysacc_synt	7	22	0.3181818181818182
OG0002011	PF13440.9	Polysacc_synt_3	1	22	0.045454545454545456
OG0002012	PF01925.22	TauE	15	22	0.6818181818181818
OG0002013	PF01219.22	DAGK_prokar	22	22	1
OG0002014	PF12228.11	DUF3604	22	22	1
OG0002016	PF03968.17	LptD_N	22	22	1
OG0002017	PF06835.16	LptC	3	22	0.13636363636363635
OG0002018	PF13396.9	PLDc_N	22	22	1
OG0002019	PF00440.26	TetR_N	22	22	1
OG0002020	PF04191.16	PEMT	22	22	1
OG0002021	PF07755.14	DUF1611	22	22	1
OG0002021	PF17396.5	DUF1611_N	21	22	0.9545454545454546
OG0002022	PF09948.12	DUF2182	22	22	1
OG0002023	PF07040.14	DUF1326	22	22	1
OG0002024	PF10986.11	DUF2796	22	22	1
OG0002025	PF06127.14	Mpo1-like	22	22	1
OG0002026	PF03308.19	MeaB	22	22	1
OG0002027	PF01923.21	Cob_adeno_trans	22	22	1
OG0002030	PF03379.16	CcmB	22	22	1
OG0002032	PF02036.20	SCP2	22	22	1
OG0002033	PF03061.25	4HBT	22	22	1
OG0002034	PF00293.31	NUDIX	22	22	1
OG0002036	PF00135.31	COesterase	22	22	1
OG0002037	PF00120.27	Gln-synt_C	22	22	1
OG0002037	PF03951.22	Gln-synt_N	22	22	1
OG0002038	PF00171.25	Aldedh	22	22	1
OG0002039	PF01975.20	SurE	22	22	1
OG0002040	PF00378.23	ECH_1	22	22	1
OG0002041	PF00293.31	NUDIX	22	22	1
OG0002042	PF06938.14	DUF1285	22	22	1
OG0002043	PF01575.22	MaoC_dehydratas	22	22	1
OG0002045	PF03592.19	Terminase_2	16	22	0.7272727272727273
OG0002048	PF13231.9	PMT_2	2	22	0.09090909090909091
OG0002049	PF01925.22	TauE	22	22	1
OG0002051	PF06249.15	EutQ	22	22	1
OG0002052	PF13640.9	2OG-FeII_Oxy_3	4	22	0.18181818181818182
OG0002053	PF10518.12	TAT_signal	5	22	0.22727272727272727
OG0002055	PF07879.14	PHB_acc_N	22	22	1
OG0002056	PF07690.19	MFS_1	22	22	1
OG0002058	PF12710.10	HAD	22	22	1
OG0002060	PF07478.16	Dala_Dala_lig_C	22	22	1
OG0002063	PF00483.26	NTP_transferase	6	21	0.2857142857142857
OG0002063	PF12804.10	NTP_transf_3	14	21	0.6666666666666666
OG0002064	PF00239.24	Resolvase	21	21	1
OG0002064	PF02796.18	HTH_7	1	21	0.047619047619047616
OG0002065	PF00589.25	Phage_integrase	2	21	0.09523809523809523
OG0002065	PF13102.9	Phage_int_SAM_5	5	21	0.23809523809523808
OG0002068	PF06945.16	DUF1289	21	21	1
OG0002069	PF19830.2	DUF6311	18	21	0.8571428571428571
OG0002070	PF00551.22	Formyl_trans_N	3	21	0.14285714285714285
OG0002072	PF01541.27	GIY-YIG	1	21	0.047619047619047616
OG0002073	PF10861.11	DUF2784	21	21	1
OG0002074	PF03176.18	MMPL	21	21	1
OG0002075	PF01293.23	PEPCK_ATP	21	21	1
OG0002076	PF01323.23	DSBA	4	21	0.19047619047619047
OG0002076	PF13462.9	Thioredoxin_4	17	21	0.8095238095238095
OG0002077	PF00753.30	Lactamase_B	21	21	1
OG0002077	PF14863.9	Alkyl_sulf_dimr	21	21	1
OG0002077	PF14864.9	Alkyl_sulf_C	21	21	1
OG0002078	PF00440.26	TetR_N	21	21	1
OG0002078	PF13977.9	TetR_C_6	20	21	0.9523809523809523
OG0002079	PF08331.13	QueG_DUF1730	21	21	1
OG0002079	PF13484.9	Fer4_16	21	21	1
OG0002080	PF01039.25	Carboxyl_trans	21	21	1
OG0002081	PF00753.30	Lactamase_B	1	21	0.047619047619047616
OG0002081	PF12706.10	Lactamase_B_2	20	21	0.9523809523809523
OG0002083	PF13410.9	GST_C_2	3	21	0.14285714285714285
OG0002083	PF13417.9	GST_N_3	21	21	1
OG0002084	PF06863.15	DUF1254	21	21	1
OG0002085	PF06742.14	DUF1214	21	21	1
OG0002086	PF01569.24	PAP2	20	21	0.9523809523809523
OG0002087	PF00881.27	Nitroreductase	21	21	1
OG0002088	PF05762.17	VWA_CoxE	4	21	0.19047619047619047
OG0002089	PF03551.17	PadR	20	21	0.9523809523809523
OG0002090	PF01435.21	Peptidase_M48	20	21	0.9523809523809523
OG0002090	PF09295.13	ChAPs	2	21	0.09523809523809523
OG0002090	PF13181.9	TPR_8	3	21	0.14285714285714285
OG0002090	PF13431.9	TPR_17	1	21	0.047619047619047616
OG0002090	PF13432.9	TPR_16	1	21	0.047619047619047616
OG0002090	PF14559.9	TPR_19	1	21	0.047619047619047616
OG0002091	PF07287.14	AtuA	21	21	1
OG0002092	PF04263.19	TPK_catalytic	21	21	1
OG0002092	PF04265.17	TPK_B1_binding	20	21	0.9523809523809523
OG0002093	PF11716.11	MDMPI_N	21	21	1
OG0002095	PF01124.21	MAPEG	21	21	1
OG0002096	PF13413.9	HTH_25	21	21	1
OG0002097	PF12680.10	SnoaL_2	7	21	0.3333333333333333
OG0002098	PF01782.21	RimM	19	21	0.9047619047619048
OG0002098	PF05239.19	PRC	21	21	1
OG0002099	PF04116.16	FA_hydroxylase	21	21	1
OG0002100	PF11003.11	DUF2842	21	21	1
OG0002101	PF20584.1	DUF6787	21	21	1
OG0002102	PF00587.28	tRNA-synt_2b	21	21	1
OG0002102	PF03129.23	HGTP_anticodon	21	21	1
OG0002103	PF01553.24	Acyltransferase	21	21	1
OG0002104	PF13467.9	RHH_4	21	21	1
OG0002105	PF02547.18	Queuosine_synth	21	21	1
OG0002106	PF02627.23	CMD	21	21	1
OG0002107	PF00583.28	Acetyltransf_1	6	21	0.2857142857142857
OG0002107	PF13508.10	Acetyltransf_7	10	21	0.47619047619047616
OG0002107	PF13527.10	Acetyltransf_9	4	21	0.19047619047619047
OG0002111	PF00581.23	Rhodanese	19	21	0.9047619047619048
OG0002112	PF12697.10	Abhydrolase_6	21	21	1
OG0002115	PF03070.19	TENA_THI-4	21	21	1
OG0002116	PF07681.15	DoxX	21	21	1
OG0002119	PF07995.14	GSDH	20	20	1
OG0002122	PF00535.29	Glycos_transf_2	12	20	0.6
OG0002123	PF04268.15	SoxG	20	20	1
OG0002126	PF04193.17	PQ-loop	19	20	0.95
OG0002128	PF13589.9	HATPase_c_3	20	20	1
OG0002129	PF05099.16	TerB	9	20	0.45
OG0002130	PF00675.23	Peptidase_M16	19	20	0.95
OG0002130	PF05193.24	Peptidase_M16_C	20	20	1
OG0002131	PF11583.11	AurF	3	20	0.15
OG0002136	PF00583.28	Acetyltransf_1	17	20	0.85
OG0002136	PF13673.10	Acetyltransf_10	2	20	0.1
OG0002137	PF01643.20	Acyl-ACP_TE	5	20	0.25
OG0002137	PF03061.25	4HBT	9	20	0.45
OG0002137	PF13279.9	4HBT_2	6	20	0.3
OG0002139	PF03600.19	CitMHS	20	20	1
OG0002142	PF08450.15	SGL	20	20	1
OG0002143	PF04028.16	DUF374	20	20	1
OG0002144	PF10994.11	DUF2817	20	20	1
OG0002145	PF00962.25	A_deaminase	20	20	1
OG0002146	PF02655.17	ATP-grasp_3	5	20	0.25
OG0002146	PF02786.20	CPSase_L_D2	1	20	0.05
OG0002146	PF07478.16	Dala_Dala_lig_C	1	20	0.05
OG0002146	PF13535.9	ATP-grasp_4	10	20	0.5
OG0002146	PF18603.4	LAL_C2	2	20	0.1
OG0002147	PF07880.14	T4_gp9_10	1	20	0.05
OG0002147	PF13884.9	Peptidase_S74	1	20	0.05
OG0002148	PF07331.14	TctB	20	20	1
OG0002150	PF00171.25	Aldedh	20	20	1
OG0002151	PF02493.23	MORN	11	20	0.55
OG0002153	PF13328.9	HD_4	17	20	0.85
OG0002154	PF12643.10	MazG-like	20	20	1
OG0002155	PF00155.24	Aminotran_1_2	20	20	1
OG0002156	PF00491.24	Arginase	19	19	1
OG0002161	PF14099.9	Polysacc_lyase	18	19	0.9473684210526315
OG0002162	PF01554.21	MatE	1	19	0.05263157894736842
OG0002162	PF01943.20	Polysacc_synt	11	19	0.5789473684210527
OG0002162	PF13440.9	Polysacc_synt_3	5	19	0.2631578947368421
OG0002162	PF14667.9	Polysacc_synt_C	7	19	0.3684210526315789
OG0002163	PF20102.2	DUF6492	18	19	0.9473684210526315
OG0002166	PF04464.17	Glyphos_transf	3	19	0.15789473684210525
OG0002170	PF13469.9	Sulfotransfer_3	5	19	0.2631578947368421
OG0002171	PF04101.19	Glyco_tran_28_C	5	19	0.2631578947368421
OG0002171	PF13528.9	Glyco_trans_1_3	1	19	0.05263157894736842
OG0002177	PF07566.15	DUF1543	3	19	0.15789473684210525
OG0002178	PF00903.28	Glyoxalase	19	19	1
OG0002180	PF05742.15	TANGO2	19	19	1
OG0002181	PF03372.26	Exo_endo_phos	19	19	1
OG0002182	PF01075.20	Glyco_transf_9	2	19	0.10526315789473684
OG0002185	PF03972.17	MmgE_PrpD	19	19	1
OG0002185	PF19305.2	MmgE_PrpD_C	19	19	1
OG0002186	PF00384.25	Molybdopterin	18	19	0.9473684210526315
OG0002186	PF01568.24	Molydop_binding	19	19	1
OG0002186	PF18364.4	Molybdopterin_N	18	19	0.9473684210526315
OG0002189	PF04143.17	Sulf_transp	19	19	1
OG0002192	PF09361.13	Phasin_2	19	19	1
OG0002195	PF02719.18	Polysacc_synt_2	18	18	1
OG0002196	PF06808.15	DctM	18	18	1
OG0002197	PF01041.20	DegT_DnrJ_EryC1	18	18	1
OG0002198	PF05711.14	TylF	2	18	0.1111111111111111
OG0002199	PF02653.19	BPD_transp_2	18	18	1
OG0002200	PF01075.20	Glyco_transf_9	18	18	1
OG0002201	PF00565.20	SNase	18	18	1
OG0002205	PF13180.9	PDZ_2	1	18	0.05555555555555555
OG0002206	PF00176.26	SNF2-rel_dom	16	18	0.8888888888888888
OG0002206	PF00271.34	Helicase_C	12	18	0.6666666666666666
OG0002207	PF00595.27	PDZ	1	18	0.05555555555555555
OG0002207	PF02163.25	Peptidase_M50	1	18	0.05555555555555555
OG0002207	PF05099.16	TerB	16	18	0.8888888888888888
OG0002207	PF13180.9	PDZ_2	7	18	0.3888888888888889
OG0002211	PF10544.12	T5orf172	18	18	1
OG0002212	PF07507.14	WavE	13	18	0.7222222222222222
OG0002213	PF01558.21	POR	18	18	1
OG0002213	PF02775.24	TPP_enzyme_C	18	18	1
OG0002213	PF20169.1	DUF6537	18	18	1
OG0002215	PF06170.15	DUF983	18	18	1
OG0002216	PF00106.28	adh_short	18	18	1
OG0002219	PF05013.15	FGase	18	18	1
OG0002221	PF00043.28	GST_C	2	18	0.1111111111111111
OG0002221	PF02798.23	GST_N	15	18	0.8333333333333334
OG0002221	PF13417.9	GST_N_3	3	18	0.16666666666666666
OG0002221	PF14497.9	GST_C_3	16	18	0.8888888888888888
OG0002222	PF13437.9	HlyD_3	18	18	1
OG0002223	PF01734.25	Patatin	13	18	0.7222222222222222
OG0002223	PF19890.2	DUF6363	18	18	1
OG0002224	PF00534.23	Glycos_transf_1	2	18	0.1111111111111111
OG0002224	PF04464.17	Glyphos_transf	1	18	0.05555555555555555
OG0002226	PF00149.31	Metallophos	16	18	0.8888888888888888
OG0002226	PF02872.21	5_nucleotid_C	18	18	1
OG0002227	PF08443.14	RimK	16	18	0.8888888888888888
OG0002227	PF14397.9	ATPgrasp_ST	1	18	0.05555555555555555
OG0002228	PF14099.9	Polysacc_lyase	9	18	0.5
OG0002230	PF09594.13	GT87	13	18	0.7222222222222222
OG0002231	PF01522.24	Polysacc_deac_1	2	18	0.1111111111111111
OG0002234	PF03118.18	RNA_pol_A_CTD	14	18	0.7777777777777778
OG0002234	PF04545.19	Sigma70_r4	15	18	0.8333333333333334
OG0002235	PF01040.21	UbiA	16	18	0.8888888888888888
OG0002236	PF14099.9	Polysacc_lyase	16	18	0.8888888888888888
OG0002237	PF03239.17	FTR1	18	18	1
OG0002238	PF07167.16	PhaC_N	18	18	1
OG0002239	PF10263.12	SprT-like	7	18	0.3888888888888889
OG0002240	PF01232.26	Mannitol_dh	18	18	1
OG0002240	PF08125.16	Mannitol_dh_C	18	18	1
OG0002243	PF02493.23	MORN	9	17	0.5294117647058824
OG0002244	PF07992.17	Pyr_redox_2	17	17	1
OG0002245	PF01435.21	Peptidase_M48	17	17	1
OG0002246	PF00583.28	Acetyltransf_1	15	17	0.8823529411764706
OG0002246	PF13508.10	Acetyltransf_7	1	17	0.058823529411764705
OG0002248	PF01755.20	Glyco_transf_25	17	17	1
OG0002249	PF13489.9	Methyltransf_23	1	17	0.058823529411764705
OG0002250	PF09945.12	DUF2177	17	17	1
OG0002251	PF03435.21	Sacchrp_dh_NADP	17	17	1
OG0002252	PF13343.9	SBP_bac_6	17	17	1
OG0002253	PF01926.26	MMR_HSR1	17	17	1
OG0002253	PF13167.9	GTP-bdg_N	17	17	1
OG0002253	PF16360.8	GTP-bdg_M	17	17	1
OG0002254	PF03865.16	ShlB	17	17	1
OG0002254	PF08479.14	POTRA_2	17	17	1
OG0002255	PF04851.18	ResIII	2	17	0.11764705882352941
