OG_ID	Sequence_ID	Sequence_length	Gap_count	Identity_count	Difference_count	Percent_change
OG0003361	AH-287-B07_AH-287-B07_01265	133	2	92	24	31.851852
OG0003362	HIMB2226_HIMB2226_00441	353	20	247	63	33.780159
OG0003363	AH-287-G05_AH-287-G05_01111	524	110	295	151	53.470032
OG0003364	LSUCC0723_LSUCC0723_00612	88	1	72	7	19.101124
OG0003365	LSUCC0723_LSUCC0723_00407	155	5	106	33	33.750000
OG0003366	HIMB1494_HIMB1494_00860	326	1	299	7	8.562691
OG0003367	HIMB1565_HIMB1565_00758	93	0	92	0	1.075269
OG0003368	HIMB1565_HIMB1565_00090	329	0	328	0	0.303951
OG0003369	HIMB109_HIMB109_00965	506	0	504	1	0.395257
OG0003370	HIMB109_HIMB109_01037	55	5	55	0	8.333333
OG0003371	HIMB109_HIMB109_01052	61	0	61	0	0.000000
OG0003372	HIMB109_HIMB109_01062	138	0	138	0	0.000000
OG0003373	HIMB140_HIMB140_00420	261	0	261	0	0.000000
OG0003374	HIMB1746_HIMB1746_00141	147	19	138	5	16.867470
OG0003375	HIMB1746_HIMB1746_00146	111	4	111	0	3.478261
OG0003376	HIMB1430_HIMB1430_01264	349	4	349	0	1.133144
OG0003377	HIMB1463_HIMB1463_01206	44	0	43	1	2.272727
OG0003378	HIMB1492_HIMB1492_00132	205	0	205	0	0.000000
OG0003379	HIMB1492_HIMB1492_00145	197	0	197	0	0.000000
OG0003380	HIMB1492_HIMB1492_00546	105	0	105	0	0.000000
OG0003381	HIMB1492_HIMB1492_00990	82	0	82	0	0.000000
OG0003382	HIMB1492_HIMB1492_00993	255	0	255	0	0.000000
OG0003383	HIMB1492_HIMB1492_01200	231	0	231	0	0.000000
OG0003384	HIMB1494_HIMB1494_00855	305	5	305	0	1.612903
OG0003385	HIMB1746_HIMB1746_00366	80	0	80	0	0.000000
OG0003386	HIMB1517_HIMB1517_00110	59	13	55	2	23.611111
OG0003387	HIMB1559_HIMB1559_00970	207	0	207	0	0.000000
OG0003388	HIMB1559_HIMB1559_00972	53	0	53	0	0.000000
OG0003389	HTCC1040_HTCC1040_00551	79	0	77	0	2.531646
OG0003390	IMCC9063_IMCC9063_00962	144	1	123	18	15.172414
OG0003391	Uisw_106_Uisw_106_00967	154	0	154	0	0.000000
OG0003392	ME-31_ME-31_00048	388	0	379	2	2.319588
OG0003393	ME-17_ME-17_00131	178	7	178	0	3.783784
OG0003394	ME-17_ME-17_00098	51	0	51	0	0.000000
OG0003395	ME-31_ME-31_00128	29	0	29	0	0.000000
OG0003396	ME-31_ME-31_00129	58	0	58	0	0.000000
OG0003397	MED1116_MED1116_00512	238	6	172	49	29.508196
OG0003398	MED1116_MED1116_00513	284	10	223	39	24.149660
OG0003399	MED1116_MED1116_00514	164	7	130	24	23.976608
OG0003400	MED602_MED602_00004	86	1	85	1	2.298851
OG0003401	MED605_MED605_00420	1311	342	666	449	59.709618
OG0003402	MED602_MED602_01334	306	11	306	0	3.470031
OG0003403	MED602_MED602_01333	244	11	217	15	14.901960
OG0003404	MED602_MED602_01133	212	23	142	42	39.574467
OG0003405	SAG-MED47_SAG-MED47_00617	158	2	158	0	1.250000
OG0003406	MED602_MED602_01436	190	14	118	45	42.156864
OG0003407	MED602_MED602_01250	99	5	96	1	7.692307
OG0003408	MED605_MED605_00970	148	7	97	31	37.419353
OG0003409	Uisw_104_Uisw_104_01379	57	0	57	0	0.000000
OG0003410	Uisw_104_Uisw_104_00559	156	0	155	1	0.641026
OG0003411	AG-325-L05_00830	328	18	268	38	22.543352
OG0003412	AG-365-L04_00850	248	0	236	5	4.838710
OG0003413	AG-903-L07_00333	287	19	228	40	25.490196
OG0003414	AH-287-E17_01155	113	20	51	39	61.654137
OG0003415	AG-900-M14_00560	390	0	390	0	0.000000
OG0003416	AG-891-J07_00002	432	0	309	77	28.472221
OG0003417	AG-422-E09_AG-422-E09_00855	106	0	104	2	1.886792
OG0003418	AG-917-D03_AG-917-D03_00151	346	4	305	16	12.857142
OG0003419	AG-892-F15_AG-892-F15_00466	86	1	73	10	16.091953
OG0003420	AG-917-D03_AG-917-D03_00153	88	4	73	9	20.652174
OG0003421	AG-917-D03_AG-917-D03_00155	68	1	64	1	7.246377
OG0003422	AAA795-D22_AAA795-D22_00359	311	36	263	31	24.207493
OG0003423	AG-892-F15_AG-892-F15_00473	76	0	61	7	19.736841
OG0003424	AG-917-D03_AG-917-D03_00176	33	0	28	3	15.151515
OG0003425	AG-313-A04_AG-313-A04_00986	340	6	321	11	7.225433
OG0003426	AG-894-A03_AG-894-A03_01306	33	0	23	9	30.303030
OG0003427	SP27_SP27_00155	62	0	59	2	4.838710
OG0003428	AG-325-C21_AG-325-C21_00692	62	0	51	10	17.741936
OG0003429	AG-430-K07_AG-430-K07_00543	120	0	114	4	5.000000
OG0003430	AG-333-A04_AG-333-A04_01367	85	0	77	6	9.411765
OG0003431	AG-325-E08_AG-325-E08_00961	70	12	44	24	46.341465
OG0003432	AG-325-E13_AG-325-E13_00423	177	13	125	36	34.210526
OG0003433	HIMB123_HIMB123_00824	317	3	188	92	41.250000
OG0003434	AG-325-E20_AG-325-E20_01089	565	46	322	186	47.299507
OG0003435	AG-325-G21_AG-325-G21_00664	225	7	196	22	15.517241
OG0003436	AG-325-L02_AG-325-L02_00658	337	16	207	95	41.359772
OG0003437	AG-325-L05_AG-325-L05_00101	46	0	46	0	0.000000
OG0003438	AG-333-A04_AG-333-A04_00199	293	16	186	77	39.805824
OG0003439	AG-333-D08_AG-333-D08_00265	284	13	259	11	12.794613
OG0003440	SAG-MED50_SAG-MED50_00194	206	21	131	43	42.290749
OG0003441	AG-333-D08_AG-333-D08_01025	286	24	233	37	24.838709
OG0003442	HIMB1835_HIMB1835_01095	87	1	66	20	25.000000
OG0003443	AG-430-J21_AG-430-J21_00704	48	0	47	1	2.083333
OG0003444	AG-333-K06_AG-333-K06_00421	136	2	120	12	13.043478
OG0003445	AH-287-F15_AH-287-F15_00001	60	0	41	16	31.666666
OG0003446	AG-447-N18_AG-447-N18_00524	96	6	54	30	47.058823
OG0003447	AG-447-M05_AG-447-M05_01468	99	0	69	18	30.303030
OG0003448	AG-337-C09_AG-337-C09_01042	41	0	32	7	21.951220
OG0003449	AG-337-C19_AG-337-C19_00395	194	13	177	8	14.492754
OG0003450	AG-414-B15_AG-414-B15_00736	140	1	118	15	16.312057
OG0003451	AG-337-D16_AG-337-D16_01064	68	0	54	12	20.588236
OG0003452	AG-914-L04_AG-914-L04_01081	55	0	37	15	32.727272
OG0003453	AG-904-F17_AG-904-F17_00843	67	0	43	22	35.820896
OG0003454	AG-903-D02_AG-903-D02_01112	36	0	28	4	22.222221
OG0003455	AG-337-E15_AG-337-E15_01053	235	0	179	41	23.829786
OG0003456	AG-337-G06_AG-337-G06_01317	192	0	161	20	16.145834
OG0003457	AG-365-O14_AG-365-O14_00250	366	1	344	11	6.267030
OG0003458	AG-913-I06_AG-913-I06_00601	91	0	82	6	9.890110
OG0003459	AG-343-E17_AG-343-E17_00955	119	1	53	58	55.833332
OG0003460	FZCC0015_FZCC0015_01364	284	6	197	50	32.068966
OG0003461	AG-349-I05_AG-349-I05_00436	188	0	132	33	29.787233
OG0003462	AG-349-I05_AG-349-I05_00439	646	58	385	197	45.312500
OG0003463	AG-349-L17_AG-349-L17_00916	44	0	38	5	13.636364
OG0003464	HIMB2304_HIMB2304_00824	83	0	83	0	0.000000
OG0003465	AG-349-O05_AG-349-O05_00484	275	1	237	25	14.130435
OG0003466	AG-349-O05_AG-349-O05_01004	394	22	258	104	37.980770
OG0003467	AG-359-B05_AG-359-B05_00435	598	1	598	0	0.166945
OG0003468	AG-359-B05_AG-359-B05_00437	543	0	543	0	0.000000
OG0003469	AG-359-B05_AG-359-B05_00693	43	0	32	8	25.581396
OG0003470	AG-359-D09_AG-359-D09_00440	100	0	92	3	8.000000
OG0003471	AG-359-G17_AG-359-G17_00466	302	27	139	138	57.750759
OG0003472	AG-359-G17_AG-359-G17_01186	46	0	39	7	15.217391
OG0003473	AH-287-E17_AH-287-E17_00268	154	23	134	13	24.293785
OG0003474	AG-920-L07_AG-920-L07_00493	138	2	109	13	22.142857
OG0003475	AG-359-M21_AG-359-M21_01257	419	12	389	17	9.744780
OG0003476	AG-359-M21_AG-359-M21_01258	424	3	391	22	8.430913
OG0003477	MED605_MED605_00695	208	13	179	14	19.004524
OG0003478	AG-911-E04_AG-911-E04_00134	43	0	43	0	0.000000
OG0003479	AG-359-P18_AG-359-P18_00293	42	1	38	3	11.627907
OG0003480	AG-894-F15_AG-894-F15_01209	38	0	38	0	0.000000
OG0003481	AG-365-B19_AG-365-B19_01096	191	7	106	62	46.464645
OG0003482	AG-464-P13_AG-464-P13_00384	297	0	277	9	6.734007
OG0003483	AG-365-L04_AG-365-L04_00941	41	0	30	10	26.829268
OG0003484	AG-899-N21_AG-899-N21_01201	230	9	169	41	29.288702
OG0003485	AG-390-C19_AG-390-C19_00733	176	0	174	1	1.136364
OG0003486	AG-899-E14_AG-899-E14_00869	61	5	54	6	18.181818
OG0003487	AG-447-P22_AG-447-P22_01186	32	0	21	9	34.375000
OG0003488	AG-914-P23_AG-914-P23_01084	50	1	50	0	1.960784
OG0003489	HIMB1492_HIMB1492_01382	78	0	72	4	7.692307
OG0003490	AG-390-D02_AG-390-D02_00874	265	24	223	28	22.837370
OG0003491	AG-918-E02_AG-918-E02_01007	72	0	53	18	26.388889
OG0003492	AG-390-G11_AG-390-G11_00634	141	28	132	5	21.893492
OG0003493	AG-390-G13_AG-390-G13_01168	48	0	36	10	25.000000
OG0003494	AG-390-G23_AG-390-G23_00458	140	1	72	54	48.936169
OG0003495	AG-390-G23_AG-390-G23_00459	196	85	176	9	37.366547
OG0003496	AH-324-K07_AH-324-K07_01132	93	0	83	5	10.752688
OG0003497	AG-390-J21_AG-390-J21_00022	63	2	53	9	18.461538
OG0003498	AG-390-J21_AG-390-J21_00361	143	2	65	62	55.172413
OG0003499	AG-390-J21_AG-390-J21_00398	207	29	175	21	25.847458
OG0003500	AH-324-J07_AH-324-J07_01357	54	0	40	12	25.925926
OG0003501	AG-390-L03_AG-390-L03_00001	741	7	552	183	26.203209
OG0003502	AG-390-L03_AG-390-L03_00774	62	0	46	13	25.806452
OG0003503	AG-917-C08_AG-917-C08_00664	66	0	55	7	16.666666
OG0003504	AG-390-M07_AG-390-M07_01158	121	0	97	21	19.834711
OG0003505	AG-390-M14_AG-390-M14_00348	144	0	138	1	4.166667
OG0003506	AG-447-O23_AG-447-O23_00850	213	4	166	27	23.502304
OG0003507	AG-898-C07_AG-898-C07_01005	44	0	32	11	27.272728
OG0003508	AG-894-B07_AG-894-B07_00228	89	3	43	39	53.260868
OG0003509	AG-404-O18_AG-404-O18_00158	63	0	52	8	17.460318
OG0003510	HIMB2211_HIMB2211_00695	71	4	58	9	22.666666
OG0003511	AG-410-K05_AG-410-K05_01195	85	0	56	28	34.117645
OG0003512	AG-414-B15_AG-414-B15_00356	488	18	330	115	34.782608
OG0003513	AH-321-N11_AH-321-N11_00133	110	9	108	1	9.243697
OG0003514	AG-414-E02_AG-414-E02_00337	333	15	175	127	49.712643
OG0003515	ARS1_ARS1_00977	370	0	345	18	6.756757
OG0003516	ARS1_ARS1_00979	310	6	290	13	8.227848
OG0003517	ARS1_ARS1_00981	92	0	92	0	0.000000
OG0003518	AG-414-E02_AG-414-E02_01025	61	0	50	6	18.032787
OG0003519	AG-414-L04_AG-414-L04_00220	389	29	377	6	9.808613
OG0003520	AG-894-E10_AG-894-E10_00528	256	11	143	82	46.441948
OG0003521	AG-414-O09_AG-414-O09_00783	218	1	118	85	46.118721
OG0003522	AG-414-O11_AG-414-O11_01231	81	0	81	0	0.000000
OG0003523	AG-893-N07_AG-893-N07_00815	480	29	236	207	53.634579
OG0003524	AG-422-B15_AG-422-B15_00489	414	0	405	3	2.173913
OG0003525	AG-920-L11_AG-920-L11_00960	57	0	57	0	0.000000
OG0003526	AH-321-N11_AH-321-N11_00135	99	0	96	0	3.030303
OG0003527	AG-422-C20_AG-422-C20_00592	411	18	350	39	18.414919
OG0003528	AG-422-C20_AG-422-C20_01230	214	0	214	0	0.000000
OG0003529	AG-422-C20_AG-422-C20_01232	827	1	827	0	0.120773
OG0003530	AG-422-C21_AG-422-C21_00786	224	54	196	18	29.496403
OG0003531	AG-422-E09_AG-422-E09_00961	82	1	79	3	4.819277
OG0003532	AG-422-K17_AG-422-K17_00764	658	11	412	179	38.415546
OG0003533	BACL5_MAG-121015-bin10_BACL5_MAG-121015-bin10_01008	43	0	39	2	9.302325
OG0003534	AH-324-J07_AH-324-J07_00917	288	2	222	44	23.448277
OG0003535	AG-426-C04_AG-426-C04_00956	202	4	179	19	13.106796
OG0003536	AG-907-E04_AG-907-E04_00357	493	4	332	95	33.199196
OG0003537	AG-426-D09_AG-426-D09_00568	221	10	125	86	45.887447
OG0003538	HIMB1490_HIMB1490_00710	89	0	89	0	0.000000
OG0003539	AG-426-D09_AG-426-D09_00837	142	0	139	3	2.112676
OG0003540	AG-426-D09_AG-426-D09_00847	183	1	183	0	0.543478
OG0003541	AG-426-E13_AG-426-E13_00138	566	40	296	218	51.155117
OG0003542	AG-918-M15_AG-918-M15_00282	62	0	44	18	29.032259
OG0003543	AG-426-F15_AG-426-F15_01428	101	2	75	18	27.184465
OG0003544	AG-426-G09_AG-426-G09_00691	251	0	165	58	34.262947
OG0003545	AG-894-E10_AG-894-E10_00542	114	0	103	7	9.649123
OG0003546	AG-426-I10_AG-426-I10_01198	113	0	113	0	0.000000
OG0003547	AG-426-I21_AG-426-I21_00943	214	0	208	4	2.803738
OG0003548	AG-893-L07_AG-893-L07_01028	115	3	115	0	2.542373
OG0003549	AG-430-B09_AG-430-B09_00718	855	28	749	67	15.175538
OG0003550	AG-903-K07_AG-903-K07_01136	58	0	46	9	20.689655
OG0003551	HIMB1492_HIMB1492_01281	40	0	36	2	10.000000
OG0003552	AG-439-C18_AG-439-C18_00776	43	4	29	10	38.297871
OG0003553	AG-430-I18_AG-430-I18_01118	412	0	412	0	0.000000
OG0003554	AG-430-J04_AG-430-J04_00466	171	26	162	7	17.766497
OG0003555	HIMB1509_HIMB1509_00814	245	6	155	57	38.247013
OG0003556	AG-439-B12_AG-439-B12_00867	352	8	312	22	13.333333
OG0003557	AG-439-B12_AG-439-B12_00873	378	1	311	38	17.941952
OG0003558	AG-439-D15_AG-439-D15_00846	41	0	35	1	14.634147
OG0003559	MED602_MED602_00994	139	3	121	11	14.788733
OG0003560	AG-439-D15_AG-439-D15_01043	78	0	42	22	46.153847
OG0003561	AG-900-K14_AG-900-K14_00191	135	16	110	12	27.152317
OG0003562	HIMB114_HIMB114_00904	385	20	240	108	40.740742
OG0003563	AG-447-B22_AG-447-B22_00334	81	1	65	10	20.731707
OG0003564	AG-903-L07_AG-903-L07_00982	379	0	262	70	30.870712
OG0003565	AG-916-B15_AG-916-B15_00396	158	11	104	32	38.461540
OG0003566	AG-912-L11_AG-912-L11_00996	39	0	31	5	20.512821
OG0003567	AG-447-L14_AG-447-L14_00642	121	5	66	49	47.619049
OG0003568	AH-321-M13_AH-321-M13_00565	54	0	44	8	18.518518
OG0003569	SAG-MED08_SAG-MED08_00430	121	0	118	0	2.479339
OG0003570	AG-447-M05_AG-447-M05_01134	163	1	147	9	10.365853
OG0003571	AG-899-D19_AG-899-D19_01280	62	2	53	6	17.187500
OG0003572	AG-447-N18_AG-447-N18_00851	43	0	39	2	9.302325
OG0003573	AG-918-M15_AG-918-M15_00093	106	12	85	12	27.966103
OG0003574	HIMB1701_HIMB1701_01342	309	41	266	22	24.000000
OG0003575	AG-470-D02_AG-470-D02_00807	74	0	74	0	0.000000
OG0003576	AG-917-I17_AG-917-I17_00314	306	122	226	43	47.196262
OG0003577	AG-457-M14_AG-457-M14_00360	54	0	54	0	0.000000
OG0003578	AG-461-P14_AG-461-P14_01035	50	2	48	1	7.692307
OG0003579	AG-457-M14_AG-457-M14_00596	252	0	252	0	0.000000
OG0003580	AG-457-M14_AG-457-M14_00604	33	0	33	0	0.000000
OG0003581	AG-457-M14_AG-457-M14_00679	139	0	139	0	0.000000
OG0003582	AG-461-P14_AG-461-P14_00862	103	0	103	0	0.000000
OG0003583	AG-461-P14_AG-461-P14_00509	66	7	64	1	12.328767
OG0003584	AG-461-P14_AG-461-P14_00818	315	0	315	0	0.000000
OG0003585	AG-457-M14_AG-457-M14_00913	160	0	159	0	0.625000
OG0003586	AG-461-P14_AG-461-P14_00106	54	0	54	0	0.000000
OG0003587	AG-457-M14_AG-457-M14_00932	107	0	106	0	0.934579
OG0003588	AG-457-M14_AG-457-M14_01044	121	0	120	1	0.826446
OG0003589	AG-461-P14_AG-461-P14_00686	198	0	197	1	0.505050
OG0003590	AG-457-M14_AG-457-M14_01079	43	0	43	0	0.000000
OG0003591	AG-457-M14_AG-457-M14_01155	126	0	126	0	0.000000
OG0003592	AG-461-P14_AG-461-P14_00728	83	0	82	0	1.204819
OG0003593	AG-461-E04_AG-461-E04_00487	42	0	28	9	33.333332
OG0003594	AG-461-E04_AG-461-E04_00544	247	54	105	127	65.116280
OG0003595	AG-917-J06_AG-917-J06_00966	38	0	32	1	15.789474
OG0003596	AG-901-G03_AG-901-G03_00778	264	2	264	0	0.751880
OG0003597	HIMB058_HIMB058_00801	29	0	18	10	37.931034
OG0003598	AG-461-P14_AG-461-P14_00129	214	0	201	5	6.074766
OG0003599	ARS1_ARS1_01311	160	0	158	0	1.250000
OG0003600	AG-464-P13_AG-464-P13_00668	48	0	44	2	8.333333
OG0003601	AG-470-D02_AG-470-D02_00901	83	0	78	3	6.024096
OG0003602	AG-917-O20_AG-917-O20_00035	189	0	188	0	0.529101
OG0003603	AG-891-C15_AG-891-C15_00036	195	0	191	2	2.051282
OG0003604	AG-903-F09_AG-903-F09_00819	189	0	187	1	1.058201
OG0003605	AG-917-O20_AG-917-O20_00024	81	0	80	1	1.234568
OG0003606	AG-901-I06_AG-901-I06_00640	130	0	122	8	6.153846
OG0003607	HIMB1835_HIMB1835_00971	58	0	58	0	0.000000
OG0003608	AG-891-G02_AG-891-G02_01129	377	12	213	138	45.244217
OG0003609	AG-891-I18_AG-891-I18_00607	180	1	88	84	51.381214
OG0003610	AG-891-I18_AG-891-I18_00703	259	6	184	52	30.566038
OG0003611	AG-891-I18_AG-891-I18_00737	92	0	91	1	1.086957
OG0003612	AG-893-P02_AG-893-P02_01159	273	11	273	0	3.873240
OG0003613	AG-891-J04_AG-891-J04_00203	466	9	251	182	47.157894
OG0003614	AH-287-F15_AH-287-F15_01365	177	9	145	26	22.043011
OG0003615	AG-919-A21_AG-919-A21_00604	85	0	68	5	20.000000
OG0003616	HIMB1577_HIMB1577_01128	262	11	262	0	4.029304
OG0003617	AG-892-B11_AG-892-B11_00018	156	11	131	16	21.556887
OG0003618	SAG-MED28_SAG-MED28_00742	159	0	152	3	4.402516
OG0003619	AG-905-E11_AG-905-E11_01206	83	0	65	14	21.686747
OG0003620	AG-892-F15_AG-892-F15_00472	61	0	48	11	21.311476
OG0003621	AG-916-N14_AG-916-N14_00827	37	0	30	3	18.918919
OG0003622	AG-913-I14_AG-913-I14_01024	178	5	151	19	17.486340
OG0003623	AG-892-K05_AG-892-K05_00580	238	0	238	0	0.000000
OG0003624	AG-917-J06_AG-917-J06_01297	110	0	100	7	9.090909
OG0003625	AG-893-J08_AG-893-J08_00766	213	17	122	64	46.956520
OG0003626	AG-893-J08_AG-893-J08_01358	75	0	74	1	1.333333
OG0003627	AG-893-K09_AG-893-K09_00756	349	0	349	0	0.000000
OG0003628	AG-893-L07_AG-893-L07_00384	224	4	224	0	1.754386
OG0003629	AG-893-M03_AG-893-M03_01208	143	0	143	0	0.000000
OG0003630	AG-893-M22_AG-893-M22_00237	167	0	167	0	0.000000
OG0003631	AG-893-M22_AG-893-M22_00239	104	0	104	0	0.000000
OG0003632	AG-893-M22_AG-893-M22_00456	231	1	231	0	0.431034
OG0003633	AG-893-M22_AG-893-M22_01001	34	0	34	0	0.000000
OG0003634	AG-901-G03_AG-901-G03_00805	107	1	107	0	0.925926
OG0003635	AG-894-O09_AG-894-O09_01177	273	1	201	39	26.642336
OG0003636	AG-894-A03_AG-894-A03_01035	233	4	225	5	5.063291
OG0003637	AG-894-A09_AG-894-A09_00473	94	0	93	0	1.063830
OG0003638	HIMB1838_HIMB1838_00677	110	0	96	11	12.727273
OG0003639	AG-894-A11_AG-894-A11_01257	269	0	263	2	2.230483
OG0003640	AG-894-B06_AG-894-B06_00470	221	1	221	0	0.450450
OG0003641	AG-896-G07_AG-896-G07_01235	60	2	34	13	45.161289
OG0003642	AG-894-E10_AG-894-E10_00526	111	0	108	2	2.702703
OG0003643	HIMB1702_HIMB1702_01139	107	0	105	1	1.869159
OG0003644	AG-895-J19_AG-895-J19_00486	439	22	430	8	6.724512
OG0003645	AG-898-P13_AG-898-P13_00686	52	0	37	13	28.846153
OG0003646	AG-896-A02_AG-896-A02_01113	405	20	203	166	52.235294
OG0003647	HIMB1494_HIMB1494_00675	580	0	580	0	0.000000
OG0003648	AG-896-L20_AG-896-L20_01152	83	0	81	1	2.409639
OG0003649	AG-912-I02_AG-912-I02_00584	639	4	613	14	4.665630
OG0003650	HTCC9565_HTCC9565_01033	395	2	329	35	17.128464
OG0003651	HIMB4_HIMB4_00609	93	0	85	5	8.602151
OG0003652	AG-919-F21_AG-919-F21_01109	316	16	152	124	54.216869
OG0003653	AG-898-C07_AG-898-C07_00072	98	0	77	16	21.428572
OG0003654	AH-324-E14_AH-324-E14_00181	222	13	136	67	42.127659
OG0003655	AG-899-G02_AG-899-G02_00648	325	5	208	107	36.969696
OG0003656	AG-899-M07_AG-899-M07_00837	56	0	56	0	0.000000
OG0003657	AG-899-M07_AG-899-M07_00838	82	0	82	0	0.000000
OG0003658	AG-899-M07_AG-899-M07_00864	74	0	74	0	0.000000
OG0003659	AG-899-M07_AG-899-M07_00874	89	0	89	0	0.000000
OG0003660	AG-899-N21_AG-899-N21_00829	174	0	156	12	10.344828
OG0003661	AG-899-N21_AG-899-N21_00833	168	1	145	13	14.201183
OG0003662	HIMB1695_HIMB1695_00461	138	0	128	7	7.246377
OG0003663	AG-920-D05_AG-920-D05_00317	154	8	90	44	44.444443
OG0003664	AG-920-D05_AG-920-D05_00323	82	4	42	26	51.162792
OG0003665	AG-899-N21_AG-899-N21_01184	90	1	69	10	24.175825
OG0003666	AG-899-N21_AG-899-N21_01190	414	14	325	56	24.065420
OG0003667	AG-900-K21_AG-900-K21_00401	159	4	159	0	2.453988
OG0003668	AG-900-K21_AG-900-K21_01208	37	0	24	12	35.135136
OG0003669	AG-901-G03_AG-901-G03_00017	70	0	70	0	0.000000
OG0003670	AG-901-G03_AG-901-G03_00054	318	4	318	0	1.242236
OG0003671	AG-901-G03_AG-901-G03_00197	175	0	175	0	0.000000
OG0003672	AG-903-D02_AG-903-D02_00298	71	0	70	0	1.408451
OG0003673	AG-903-D02_AG-903-D02_01104	414	32	308	77	30.941704
OG0003674	AG-903-F09_AG-903-F09_00376	167	0	167	0	0.000000
OG0003675	AG-905-O08_AG-905-O08_00640	44	0	42	1	4.545455
OG0003676	AG-908-F18_AG-908-F18_01242	121	0	113	5	6.611570
OG0003677	AG-905-A07_AG-905-A07_00293	59	0	50	8	15.254237
OG0003678	AG-905-E11_AG-905-E11_01195	144	1	87	46	40.000000
OG0003679	AG-905-E11_AG-905-E11_01211	72	0	58	11	19.444445
OG0003680	AG-905-E11_AG-905-E11_01375	129	14	73	45	48.951050
OG0003681	AG-919-M05_AG-919-M05_00734	93	3	78	12	18.750000
OG0003682	AG-918-G06_AG-918-G06_00490	407	49	194	150	57.456139
OG0003683	AG-918-G06_AG-918-G06_01188	641	8	525	102	19.106318
OG0003684	HIMB1492_HIMB1492_00998	76	0	69	5	9.210526
OG0003685	AG-908-C18_AG-908-C18_00248	294	23	195	71	38.485806
OG0003686	AG-916-E19_AG-916-E19_01149	283	3	283	0	1.048951
OG0003687	AG-908-L09_AG-908-L09_00172	92	2	91	1	3.191489
OG0003688	AG-908-L09_AG-908-L09_01237	357	105	357	0	22.727272
OG0003689	AG-909-A17_AG-909-A17_01131	100	0	61	39	39.000000
OG0003690	AG-909-F14_AG-909-F14_00904	158	3	158	0	1.863354
OG0003691	AG-910-G11_AG-910-G11_00824	154	1	123	17	20.645161
OG0003692	HTCC1002_HTCC1002_00708	234	21	234	0	8.235294
OG0003693	HIMB1506_HIMB1506_00662	233	13	233	0	5.284553
OG0003694	AG-912-A14_AG-912-A14_00551	73	2	52	13	30.666666
OG0003695	AG-912-P19_AG-912-P19_00935	40	0	31	6	22.500000
OG0003696	AG-913-A04_AG-913-A04_00660	525	24	386	105	29.690346
OG0003697	HIMB1564_HIMB1564_01155	63	2	63	0	3.076923
OG0003698	AG-920-D05_AG-920-D05_00326	134	1	77	35	42.962963
OG0003699	AG-914-B14_AG-914-B14_00212	164	27	119	41	37.696335
OG0003700	MED1116_MED1116_00386	354	0	350	2	1.129943
OG0003701	MED1116_MED1116_00382	189	0	171	10	9.523809
OG0003702	HIMB123_HIMB123_01283	76	0	58	15	23.684210
OG0003703	AG-915-G14_AG-915-G14_00101	154	14	87	52	48.214287
OG0003704	AG-916-A16_AG-916-A16_01133	83	0	64	17	22.891565
OG0003705	AG-916-E19_AG-916-E19_01151	199	1	172	21	14.000000
OG0003706	AG-916-G03_AG-916-G03_00950	57	0	40	12	29.824562
OG0003707	HIMB140_HIMB140_00393	252	0	234	5	7.142857
OG0003708	HIMB140_HIMB140_00392	145	1	120	15	17.808220
OG0003709	BACL5_MAG-120820-bin39_BACL5_MAG-120820-bin39_00322	49	0	42	4	14.285714
OG0003710	HIMB1602_HIMB1602_01068	52	0	44	6	15.384615
OG0003711	AG-917-K06_AG-917-K06_01073	166	0	160	6	3.614458
OG0003712	AH-324-N03_AH-324-N03_00536	53	0	51	0	3.773585
OG0003713	AG-918-B06_AG-918-B06_00840	140	12	110	19	27.631578
OG0003714	AG-918-L07_AG-918-L07_00564	537	57	250	243	57.912457
OG0003715	HTCC9565_HTCC9565_00280	111	8	88	15	26.050421
OG0003716	AG-919-A21_AG-919-A21_00599	174	13	166	4	11.229946
OG0003717	AG-919-F21_AG-919-F21_00892	110	0	82	26	25.454546
OG0003718	AH-321-M13_AH-321-M13_00930	30	0	30	0	0.000000
OG0003719	AH-287-O09_AH-287-O09_01230	62	0	41	14	33.870968
OG0003720	AH-324-J07_AH-324-J07_00906	304	12	178	89	43.670887
OG0003721	Uisw_114_Uisw_114_00819	41	0	34	5	17.073172
OG0003722	HIMB1321_HIMB1321_00345	253	0	241	2	4.743083
OG0003723	AH-324-N03_AH-324-N03_00545	88	3	83	5	8.791209
OG0003724	ETNP2013_S02_SV82_300m_MAG_01_ETNP2013_S02_SV82_300m_MAG_01_00606	221	0	214	2	3.167421
OG0003725	ARS1_ARS1_00985	77	0	77	0	0.000000
OG0003726	ETNP2013_S02_SV82_300m_MAG_01_ETNP2013_S02_SV82_300m_MAG_01_00816	86	0	77	4	10.465117
OG0003727	ARS1_ARS1_01232	506	9	496	9	3.689320
OG0003728	ETNP2013_S02_SV82_300m_MAG_01_ETNP2013_S02_SV82_300m_MAG_01_00741	77	0	73	4	5.194805
OG0003729	CPC289_CPC289_00001	251	0	234	4	6.772908
OG0003730	CPC289_CPC289_00098	105	10	100	3	13.043478
OG0003731	CPC289_CPC289_00099	248	0	229	8	7.661290
OG0003732	ETNP2013_S02_SV82_300m_MAG_01_ETNP2013_S02_SV82_300m_MAG_01_00850	82	3	57	20	32.941177
OG0003733	HIMB1412_HIMB1412_00024	292	20	155	106	50.320515
